Value;Давление в водяном охлаждении
3921.0;3.6165092945615736
3922.0;3.9492898702075925
3923.0;4.7663208518323055
3924.0;2.7317538889161184
3925.0;3.7940746147635998
3926.0;3.702143797773423
3927.0;3.9680172427584246
3928.0;3.9154315201317282
3929.0;3.538825396351264
3930.0;3.573699320004827
3931.0;3.7565464818921543
3932.0;3.905741868958046
3933.0;3.557156727478348
3934.0;3.874167427180106
3935.0;3.5804474596374884
3936.0;2.5047599266708693
3937.0;4.835698345976486
3938.0;3.9435199416252633
3939.0;3.813559898228819
3940.0;3.707144321237223
3941.0;4.5495967321545745
3942.0;3.613559290873528
3943.0;4.972176813408256
3944.0;3.8067433035516816
3945.0;2.6170498897685786
3946.0;3.901424665301223
3947.0;3.8585099082800505
3948.0;3.7575320663936176
3949.0;3.537990750152131
3950.0;3.7601312014712507
3951.0;3.955546104114642
3952.0;3.9842723490438097
3953.0;3.643773519080843
3954.0;3.7076912321890823
3955.0;3.5047348223813746
3956.0;3.845150281634992
3957.0;3.984657614410709
3958.0;3.7949691205251552
3959.0;3.5058442263311287
3960.0;3.531017674595954
3961.0;3.63198308032179
3962.0;3.8417924320456276
3963.0;3.6826977107918553
3964.0;3.9998046405054706
3965.0;2.671848768196477
3966.0;3.716619341995264
3967.0;3.800477245403209
3968.0;3.8660366194444378
3969.0;4.884833772546567
3970.0;4.664788886987967
3971.0;3.72709654780396
3972.0;4.524284200144585
3973.0;3.9561713044042106
3974.0;3.8706236600520314
3975.0;2.5181712518792962
3976.0;3.6384040269648965
3977.0;3.8715328118365657
3978.0;3.817936787955065
3979.0;2.8837827858424463
3980.0;4.647422871345087
3981.0;3.6129229812387256
3982.0;2.712629372232127
3983.0;4.748799539992502
3984.0;3.6995626296691912
3985.0;3.6370832976765173
3986.0;3.641925762814155
3987.0;3.5727254562795627
3988.0;3.9375539448936308
3989.0;4.749065343024621
3990.0;3.7325422710356895
3991.0;2.6723574742905973
3992.0;3.8604544055165846
3993.0;3.5885222092233438
3994.0;3.8010016539946356
3995.0;3.866439988141881
3996.0;3.538356996888641
3997.0;2.5955208846699636
3998.0;3.692905824998994
3999.0;3.5679109867467256
4000.0;3.8841573143815196
4001.0;3.8302422545195154
4002.0;3.532045014568812
4003.0;3.9347530764082643
4004.0;3.72412414680077
4005.0;3.9236843209177024
4006.0;3.6680513260144263
4007.0;4.510983997833954
4008.0;3.6332449379398897
4009.0;3.9239050379658282
4010.0;3.835807716687412
4011.0;2.513969800080419
4012.0;3.9375120575316993
4013.0;3.531098980680061
4014.0;3.859921187825301
4015.0;4.613447997781841
4016.0;3.7926531139689885
4017.0;3.871731427717793
4018.0;3.7343724029942558
4019.0;3.8666439544192626
4020.0;3.8654465707196315
4021.0;3.9713266477896894
4022.0;2.8799509430229753
4023.0;3.661093586048635
4024.0;3.8108478467789553
4025.0;3.7138785043909874
4026.0;4.805317837073524
4027.0;3.845624476410632
4028.0;3.6001007218323537
4029.0;3.6387534431963866
4030.0;4.750250120338647
4031.0;4.75374914521678
4032.0;3.7261095970996743
4033.0;3.8374659315077277
4034.0;3.830320436603816
4035.0;3.6083059865270024
4036.0;3.9783989645251725
4037.0;3.9055627934748767
4038.0;3.6102058688357177
4039.0;3.876668199943822
4040.0;3.520751062536639
4041.0;4.860233509192796
4042.0;3.812713482225171
4043.0;4.541507372676629
4044.0;4.53336853849666
4045.0;3.7117883984840403
4046.0;4.741623863370215
4047.0;3.9647677010714735
4048.0;3.953094598141087
4049.0;3.9778823396515186
4050.0;3.7746232736987624
4051.0;2.821777922074995
4052.0;4.6601239289157235
4053.0;4.827141285043693
4054.0;3.5400282966807404
4055.0;3.843451513281207
4056.0;3.6379017596314895
4057.0;4.757291785858314
4058.0;3.6875118353847025
4059.0;2.688431223046473
4060.0;4.684122305156989
4061.0;3.819554823178347
4062.0;4.6474437339413415
4063.0;3.997217581827697
4064.0;3.6425637055234485
4065.0;4.921346586936961
4066.0;2.9059854918061694
4067.0;3.7325331110671964
4068.0;3.8866780728941177
4069.0;4.5622084715500755
4070.0;4.604944623938189
4071.0;3.9631306027010664
4072.0;4.880265058275134
4073.0;3.889533319172351
4074.0;3.7376529289604794
4075.0;3.5459057334488073
4076.0;3.8485403849425945
4077.0;3.9366164094682525
4078.0;3.892319355891779
4079.0;3.8259464191528925
4080.0;4.783323606104735
4081.0;4.630764507444902
4082.0;3.7301666052231957
4083.0;3.712827536191675
4084.0;3.7038809351470516
4085.0;3.549037723734805
4086.0;3.6841103921951754
4087.0;3.7467258766535543
4088.0;3.854588221458052
4089.0;3.741675942538865
4090.0;3.8105356472388077
4091.0;3.7184645650496497
4092.0;3.6271565904523624
4093.0;2.501997638544953
4094.0;3.7451934234521644
4095.0;3.557208457609942
4096.0;3.808478902965255
4097.0;3.8034294445369747
4098.0;3.9731810308533984
4099.0;3.568675248509817
4100.0;3.7934187104351964
4101.0;2.8556457710363246
4102.0;2.992532203695545
4103.0;3.5049208003416217
4104.0;2.82092266095217
4105.0;4.745660068009851
4106.0;3.9232262829788347
4107.0;3.8375198614094614
4108.0;3.669019063487126
4109.0;3.835884286748191
4110.0;3.6177761330140585
4111.0;3.55201127289544
4112.0;3.735292798117946
4113.0;3.8819735818001786
4114.0;4.515293475007176
4115.0;3.800253821782551
4116.0;3.5680489035799035
4117.0;3.7444235791754563
4118.0;4.8176718623575425
4119.0;2.7779940107485848
4120.0;3.7676073414367703
4121.0;3.6614282565007774
4122.0;3.594499814925529
4123.0;3.6183778700160527
4124.0;3.856414138333269
4125.0;3.76971471458811
4126.0;3.678760115675139
4127.0;4.746740204828091
4128.0;3.8713479459223126
4129.0;3.9776571917729453
4130.0;3.7741231184591504
4131.0;4.615126972157416
4132.0;3.5267282750716644
4133.0;2.6520740782796
4134.0;3.8415189217492016
4135.0;4.647434905441125
4136.0;3.568248592938026
4137.0;4.650746180960366
4138.0;3.8283790416183567
4139.0;3.8045911904563803
4140.0;2.8168078992397367
4141.0;3.890335798579864
4142.0;3.6630434826435256
4143.0;3.601995664647128
4144.0;2.7362324477212066
4145.0;3.599117228529439
4146.0;3.6328710059962237
4147.0;3.6648663359320808
4148.0;2.5302388781450387
4149.0;3.7303414806679784
4150.0;3.841346216681898
4151.0;3.617833862867614
4152.0;3.561096735305587
4153.0;3.9455863894020915
4154.0;4.957865231959637
4155.0;4.815272593723647
4156.0;2.9802313987647566
4157.0;3.86008045518773
4158.0;4.725014152409062
4159.0;3.900616000169229
4160.0;3.6193285468722727
4161.0;3.7677553274929294
4162.0;3.541443927114078
4163.0;3.5209776348900004
4164.0;3.52548734792382
4165.0;3.982153213827449
4166.0;2.671005862419084
4167.0;3.6043855203086683
4168.0;3.6011340733041064
4169.0;3.6712866593464297
4170.0;3.7945502055939366
4171.0;3.841324980301747
4172.0;3.500762234845078
4173.0;2.758819199279398
4174.0;3.8115475543865496
4175.0;3.8647986149699998
4176.0;3.517357742732584
4177.0;3.623317963563799
4178.0;3.9319617694631117
4179.0;3.7571085977493706
4180.0;3.5069168221291886
4181.0;4.922652344611092
4182.0;3.624175532684029
4183.0;2.679084069794286
4184.0;3.823013367436264
4185.0;3.5902124136028615
4186.0;3.7337457462406043
4187.0;3.840967084457897
4188.0;3.8547255715427995
4189.0;3.8922886321512182
4190.0;2.773819526803828
4191.0;3.5356901465081574
4192.0;3.5292793355496332
4193.0;2.5122062823116424
4194.0;3.6929327559547103
4195.0;3.605185068112903
4196.0;3.983757918958657
4197.0;2.953526920778067
4198.0;3.9250375984343573
4199.0;2.511755498835333
4200.0;3.770990943909269
4201.0;4.9950047626374765
4202.0;3.871724693471865
4203.0;3.5420515503478716
4204.0;3.949819992015546
4205.0;3.719666682093328
4206.0;3.899424812527095
4207.0;3.6528161654490097
4208.0;3.7338038900367327
4209.0;3.65925476321833
4210.0;2.721410281704436
4211.0;3.893778193962488
4212.0;3.9728732033986183
4213.0;3.73194531461204
4214.0;3.7225058050314326
4215.0;3.508569198467086
4216.0;4.869653529212353
4217.0;3.6877196127805556
4218.0;2.782457626515229
4219.0;2.924054540801869
4220.0;3.7495960505208257
4221.0;4.826822204307206
4222.0;3.5776656120462733
4223.0;4.686769306326221
4224.0;3.5438621298649773
4225.0;4.932200809108921
4226.0;3.729568274179475
4227.0;2.8549067374606105
4228.0;4.743195036156902
4229.0;3.6462137606022433
4230.0;3.989797895802424
4231.0;3.80303792341218
4232.0;4.684009042177172
4233.0;3.692083784257598
4234.0;3.9146328119370293
4235.0;3.921196349600272
4236.0;3.95383819271143
4237.0;2.8683295074835202
4238.0;2.503401313428101
4239.0;3.9203427295803155
4240.0;3.948517263944174
4241.0;4.662541484552916
4242.0;3.680273576782375
4243.0;3.7389705722521374
4244.0;4.504201743370567
4245.0;3.6154017432600476
4246.0;3.6284957517556613
4247.0;3.722569542269323
4248.0;4.817034227709146
4249.0;3.5904362891647486
4250.0;3.9994041018495157
4251.0;2.539603591104129
4252.0;3.8914417133755155
4253.0;3.686359902690933
4254.0;4.98780424063429
4255.0;3.5724868932884544
4256.0;3.5577405760918674
4257.0;3.6135269793816978
4258.0;3.568806876911258
4259.0;3.977248172706505
4260.0;3.802544124613529
4261.0;3.622778631146597
4262.0;3.899560993463301
4263.0;2.589015052677417
4264.0;4.922865243253182
4265.0;3.611821109297529
4266.0;2.8053272178545905
4267.0;3.734469846993579
4268.0;2.7645562576489255
4269.0;2.722673232892649
4270.0;3.573787609433513
4271.0;3.9304594925116763
4272.0;3.5413593673616326
4273.0;3.7280350795640667
4274.0;3.952975654185527
4275.0;3.7435978477854714
4276.0;3.9348962350114425
4277.0;3.9680486257202032
4278.0;3.9495335881294205
4279.0;3.889061914180493
4280.0;3.6773438056101946
4281.0;3.5797187245622757
4282.0;3.566231618630978
4283.0;3.5458514620431636
4284.0;3.5179032924388327
4285.0;3.743319264765233
4286.0;3.5918852681750533
4287.0;3.541877690321642
4288.0;3.5036590602961724
4289.0;4.6581801378884435
4290.0;4.705101705945812
4291.0;3.633881796409818
4292.0;3.9372175787962105
4293.0;3.9388504407101745
4294.0;4.97770230446851
4295.0;3.535353359531141
4296.0;3.698300853571259
4297.0;2.990117416494777
4298.0;3.9733655588407695
4299.0;3.7897378865935734
4300.0;3.8442103172798636
4301.0;3.661246665904475
4302.0;3.641504850851447
4303.0;2.795636347012812
4304.0;4.9741141990535995
4305.0;3.6533045003443627
4306.0;4.938959561106703
4307.0;4.892590503663248
4308.0;3.821517576558213
4309.0;3.682554886339644
4310.0;3.7211190831584524
4311.0;3.90937299035343
4312.0;4.788832609780183
4313.0;4.5260169667627395
4314.0;2.559349996893019
4315.0;3.832236667680177
4316.0;3.9664444074565335
4317.0;2.803356655679164
4318.0;3.635978727677204
4319.0;3.8913483051660442
4320.0;2.8951913158737708
4321.0;3.7240077275187957
4322.0;3.6963676539382204
4323.0;3.68801157009275
4324.0;3.7101915315834573
4325.0;4.562593037952909
4326.0;3.9406476165449877
4327.0;3.6430738921450705
4328.0;3.6215530909274234
4329.0;3.741384594443846
4330.0;3.849081478758305
4331.0;3.508198135010068
4332.0;3.940068075752104
4333.0;4.672341330236339
4334.0;3.801793614838958
4335.0;3.9755660572004157
4336.0;3.9833943586660423
4337.0;3.667449597155068
4338.0;3.976939077924018
4339.0;4.757435406389529
4340.0;3.6809758909039885
4341.0;3.830516562166177
4342.0;3.6135868980317123
4343.0;3.8042064347307663
4344.0;3.6890222746186128
4345.0;4.576667282070744
4346.0;3.964131332145868
4347.0;2.61693004358459
4348.0;3.8999499051171336
4349.0;3.6898397010897
4350.0;3.5856149634584082
4351.0;3.7833974937263983
4352.0;4.735468239624167
4353.0;3.7313502552013866
4354.0;3.7073092743502087
4355.0;4.842292399499096
4356.0;2.58356664788466
4357.0;4.654022215435239
4358.0;4.969767906517583
4359.0;3.6209536215422453
4360.0;3.5300745773607067
4361.0;3.95775633218788
4362.0;3.7239143083949098
4363.0;3.6040366775213255
4364.0;3.503245321241015
4365.0;3.558347132988652
4366.0;3.8377979350342475
4367.0;3.7274114844984654
4368.0;3.5143606134641243
4369.0;3.795922025715696
4370.0;3.516404927125502
4371.0;3.9901692389311187
4372.0;4.786540827525122
4373.0;2.557459542107323
4374.0;3.637795447185951
4375.0;3.5292268300126253
4376.0;3.585676716853769
4377.0;2.9707993858050368
4378.0;2.6489698447615257
4379.0;4.689403750078759
4380.0;3.930851093753959
4381.0;2.861376206472149
4382.0;3.7636471632158157
4383.0;3.7485052895647017
4384.0;3.932699983587852
4385.0;3.9589787343494676
4386.0;4.997672374129339
4387.0;4.705133856322936
4388.0;3.5750201787899387
4389.0;4.83942660694254
4390.0;4.800683810174208
4391.0;3.7808449508241395
4392.0;4.74446863029277
4393.0;3.7338942121543677
4394.0;4.925686291209109
4395.0;3.8362270813429156
4396.0;2.6985444121549267
4397.0;3.675241016699128
4398.0;3.989398405945906
4399.0;2.601569527542749
4400.0;3.807682044238697
4401.0;3.745386211446033
4402.0;3.9326244361717313
4403.0;2.514705413426667
4404.0;3.8502505266749374
4405.0;3.995758696461608
4406.0;3.9522282131898074
4407.0;3.5479060385808396
4408.0;3.7124949667475806
4409.0;3.916508678253873
4410.0;3.5343107093284636
4411.0;3.6176880088779657
4412.0;3.512950682415969
4413.0;3.7069347081527293
4414.0;3.555771774551634
4415.0;3.525033094940371
4416.0;3.8840265788546517
4417.0;3.8106625370844496
4418.0;3.940351297209349
4419.0;3.7942660648706075
4420.0;3.7011531429784736
4421.0;3.76571398968613
4422.0;3.6764945415533217
4423.0;3.6096136014679825
4424.0;3.7563574969166114
4425.0;4.55017232207666
4426.0;3.5914189770065095
4427.0;3.9094749465814806
4428.0;3.6237469975081935
4429.0;3.7285946295760537
4430.0;3.89451636888127
4431.0;3.5989287932149634
4432.0;3.897950083421837
4433.0;3.7390950461847514
4434.0;2.549238996107384
4435.0;3.9890524844375648
4436.0;3.7515120336176304
4437.0;2.5119624660178785
4438.0;3.5281414979771806
4439.0;2.7933404050580606
4440.0;4.738117356185766
4441.0;3.7871646320092553
4442.0;3.5836476569458644
4443.0;3.6020539353692427
4444.0;3.8020970917358503
4445.0;3.581740927670208
4446.0;3.9441143551667888
4447.0;2.771575807284273
4448.0;3.9478701970681165
4449.0;4.749688006209954
4450.0;3.7122971210443034
4451.0;3.666472329375072
4452.0;4.994394862590105
4453.0;3.76382635195199
4454.0;3.803054629216012
4455.0;3.694090307038653
4456.0;3.6975895665736993
4457.0;3.891032666798296
4458.0;4.932229686219646
4459.0;3.9936823759609035
4460.0;4.771686429814216
4461.0;3.551558015215607
4462.0;3.773798102760447
4463.0;3.8282802863056618
4464.0;2.916282997068841
4465.0;3.602757237628734
4466.0;3.570787260265854
4467.0;3.910649601462044
4468.0;3.5563910023467162
4469.0;3.7437330605216204
4470.0;3.9422952750740388
4471.0;3.6680441676026714
4472.0;3.632176752960384
4473.0;3.653604656846152
4474.0;3.6137509632819764
4475.0;3.933549882308598
4476.0;3.8281266835858223
4477.0;3.87417065584276
4478.0;3.505869468733845
4479.0;3.9291703226881305
4480.0;3.506821919134015
4481.0;3.758795833731387
4482.0;3.999200910708928
4483.0;3.6636684610047943
4484.0;3.601503112447154
4485.0;3.6450235139515996
4486.0;2.794381502119415
4487.0;3.774646384900185
4488.0;3.7424439906709264
4489.0;4.855052185600998
4490.0;3.9983552425694913
4491.0;3.96137573456665
4492.0;3.893620660836817
4493.0;2.792060266262473
4494.0;3.7672708738524414
4495.0;4.570590189212616
4496.0;4.585688331272536
4497.0;4.803686792280802
4498.0;3.740328318951982
4499.0;2.686812611351347
4500.0;3.8927324035024227
4501.0;3.9840151170735
4502.0;3.9102209667395975
4503.0;4.754062196239904
4504.0;4.7322287548110245
4505.0;4.905165649643298
4506.0;2.518542338579961
4507.0;3.54450702957904
4508.0;3.995531891610471
4509.0;3.7488959569491005
4510.0;3.637491651935015
4511.0;3.6133499874672874
4512.0;3.9593736888491957
4513.0;2.73401792262025
4514.0;3.9286608386530415
4515.0;2.528534574186781
4516.0;3.7944225765749535
4517.0;3.5731110348183366
4518.0;3.789845366515505
4519.0;3.730074162501152
4520.0;3.9844912188813164
4521.0;3.98819469023884
4522.0;3.5420689444717195
4523.0;4.917225836306308
4524.0;3.775280690763163
4525.0;4.712654077030168
4526.0;3.8835676552581906
4527.0;4.70430545150104
4528.0;3.9894911659728503
4529.0;3.92153282622243
4530.0;4.830306739958809
4531.0;2.6908606601627865
4532.0;4.660049798109972
4533.0;3.8077614207883954
4534.0;4.651715498661881
4535.0;3.9364476920448297
4536.0;3.7388232537811716
4537.0;2.852812888230227
4538.0;4.7358017948870055
4539.0;3.8612021963773375
4540.0;3.502798277546024
4541.0;3.841939043554468
4542.0;3.507785358654912
4543.0;3.5780363066214176
4544.0;4.600102644537564
4545.0;2.8781678252406815
4546.0;3.713783179710961
4547.0;3.7673908628908026
4548.0;3.840676655778716
4549.0;3.863918899707029
4550.0;3.9186741417530047
4551.0;3.7676087628675674
4552.0;3.649173329261986
4553.0;3.955723582465259
4554.0;3.5999008028704145
4555.0;4.51948369663852
4556.0;2.9171318058181903
4557.0;2.5977904531092797
4558.0;3.560596565397088
4559.0;3.5002108113381163
4560.0;4.90114648479984
4561.0;4.5634440714243265
4562.0;3.5500680278600654
4563.0;2.5732403831494977
4564.0;3.8936214199673307
4565.0;3.637960821863922
4566.0;3.804376278098597
4567.0;2.8066886620813483
4568.0;3.7378599396533576
4569.0;3.601578596517756
4570.0;4.919008894092279
4571.0;3.808585329732792
4572.0;3.822292775686805
4573.0;3.9294601419598374
4574.0;3.6050906990479703
4575.0;3.755108493428947
4576.0;3.8740616949833724
4577.0;3.976309182492579
4578.0;3.955716455682066
4579.0;3.825862455717038
4580.0;3.952587689003148
4581.0;4.647348164868379
4582.0;3.7831928043850334
4583.0;3.8988166578755057
4584.0;3.6840765123244448
4585.0;3.8870540456580223
4586.0;3.508190474973485
4587.0;3.7966390331173567
4588.0;3.988186355695133
4589.0;3.7330167787475776
4590.0;2.531638975038492
4591.0;2.925337381123054
4592.0;3.939304346878434
4593.0;2.545233923789988
4594.0;3.866184332341148
4595.0;4.634399342526686
4596.0;3.9659411134319837
4597.0;3.8726235684515298
4598.0;3.625780681975379
4599.0;3.9385855337486615
4600.0;3.9707860543494697
4601.0;2.6714164260707864
4602.0;3.8906719741768985
4603.0;3.800770250353425
4604.0;3.509851096459923
4605.0;3.6833182531835083
4606.0;2.816729650823942
4607.0;3.595069421672818
4608.0;3.64060525459623
4609.0;4.5592035337427355
4610.0;3.6255647136283957
4611.0;3.8398842479792323
4612.0;3.636323630964475
4613.0;3.9056942173712197
4614.0;2.6226572139189304
4615.0;3.5515200389137456
4616.0;4.681426659040493
4617.0;4.69720220896534
4618.0;3.6337518253189716
4619.0;4.712078746154292
4620.0;3.5804184013752915
4621.0;3.947849455994372
4622.0;3.596662220372147
4623.0;3.6695758043868074
4624.0;3.8382259536217798
4625.0;3.572187857535864
4626.0;3.8500428088616383
4627.0;3.638010814837201
4628.0;4.731529127954128
4629.0;3.5897294008797855
4630.0;3.7772063509345735
4631.0;2.9672211136342583
4632.0;3.5595405284446926
4633.0;3.5732077784297074
4634.0;3.8148361685847156
4635.0;3.555369241561232
4636.0;3.639588209269228
4637.0;3.8903559105319343
4638.0;4.593734074519072
4639.0;3.800197695638561
4640.0;3.636248557976426
4641.0;4.652041535259601
4642.0;3.538179764357854
4643.0;3.951190717285497
4644.0;3.728711469136515
4645.0;3.86476020024804
4646.0;3.8506985890473464
4647.0;3.703822699280099
4648.0;3.636864362990371
4649.0;3.90392184628932
4650.0;3.511594391088216
4651.0;3.6455955306782917
4652.0;2.80596106915009
4653.0;3.938224186043278
4654.0;3.6793066749849874
4655.0;3.6886324667908825
4656.0;4.878782646586076
4657.0;4.986404702800943
4658.0;2.545247832846588
4659.0;3.7507098852784684
4660.0;3.7488393853707658
4661.0;3.7929616876250285
4662.0;3.928439970317836
4663.0;3.915174759155873
4664.0;3.991444921045153
4665.0;3.567481004270057
4666.0;3.718029007715676
4667.0;2.8443961506587367
4668.0;4.804975444202738
4669.0;2.99397510327286
4670.0;2.58794289299949
4671.0;3.8769875390259614
4672.0;4.796042899344519
4673.0;3.7989876971341943
4674.0;4.567805754540732
4675.0;3.5641482569036627
4676.0;3.5819966519339186
4677.0;4.782102181051785
4678.0;3.8926478451627453
4679.0;3.5436800807119306
4680.0;3.534928462255833
4681.0;2.676071952055712
4682.0;3.7439545890860293
4683.0;4.980150468117278
4684.0;2.5346640769263624
4685.0;3.781790383372744
4686.0;3.9488020234033243
4687.0;2.5896849548985403
4688.0;3.887938024798856
4689.0;3.769721206138948
4690.0;3.574893213508628
4691.0;2.5029512228892172
4692.0;2.521370449456194
4693.0;3.742108151152871
4694.0;3.8499553868368737
4695.0;3.790274315400187
4696.0;3.945638287363919
4697.0;3.8776457798856834
4698.0;3.9467836674215526
4699.0;3.6035056841816093
4700.0;3.9464785940488794
4701.0;3.6219309110076034
4702.0;3.9523364557520084
4703.0;3.7039554510962867
4704.0;3.7973990967213718
4705.0;2.846146804875495
4706.0;3.966450020069833
4707.0;3.559538528440173
4708.0;3.893000831848785
4709.0;3.62703185576504
4710.0;3.579552392014835
4711.0;2.581743217620625
4712.0;3.9963578908770856
4713.0;3.725945659121626
4714.0;3.572958964762402
4715.0;4.7310399578590765
4716.0;3.825921877907552
4717.0;2.837737915618887
4718.0;4.895731907997103
4719.0;4.931058292335497
4720.0;3.5040447625902122
4721.0;3.6406572039683396
4722.0;3.9111796353903947
4723.0;2.747756063604683
4724.0;3.649337694289311
4725.0;3.7821967465080952
4726.0;3.950049692615578
4727.0;3.8834867196700524
4728.0;3.9521938187539405
4729.0;2.9717263786711303
4730.0;4.985979922863496
4731.0;3.962647502599837
4732.0;4.988144235766779
4733.0;4.630983346478548
4734.0;3.6112845075468107
4735.0;2.9635529674893397
4736.0;3.931640740301852
4737.0;3.744358931305542
4738.0;3.8681300390527373
4739.0;4.906777250550583
4740.0;3.8392013967189818
4741.0;4.785557550796382
4742.0;3.525573497534844
4743.0;3.5284676774392953
4744.0;3.9973879189492934
4745.0;3.621797559716766
4746.0;3.958742278574619
4747.0;4.681781872727608
4748.0;3.9417563883615294
4749.0;2.574807161162119
4750.0;3.7360626453169354
4751.0;4.931278368011991
4752.0;3.52267010719812
4753.0;3.679603846196157
4754.0;3.505324367500381
4755.0;3.8735106425198595
4756.0;3.673575822794266
4757.0;3.9893595493834364
4758.0;3.6899616145050467
4759.0;3.5249878251609457
4760.0;3.8149227192175132
4761.0;3.6432014428793273
4762.0;3.824649213991141
4763.0;3.590349445655064
4764.0;3.5655016835577142
4765.0;2.7565358163825144
4766.0;3.7954639030594914
4767.0;3.757923570975721
4768.0;3.6036919068963837
4769.0;3.5615119793460877
4770.0;3.581905638611395
4771.0;3.7395116267889974
4772.0;3.9843592679427697
4773.0;4.916892178595413
4774.0;2.8656112476311444
4775.0;3.5510728007475816
4776.0;4.637789146967924
4777.0;3.8222113298891065
4778.0;3.639432248993764
4779.0;3.9153618220675965
4780.0;4.984938821902668
4781.0;4.954520867533473
4782.0;3.7444013766076822
4783.0;3.825035031225716
4784.0;3.54600212063954
4785.0;3.539523816835513
4786.0;3.7954796330559084
4787.0;3.5900319308801425
4788.0;3.7414804049928416
4789.0;3.9347096751688566
4790.0;4.778055033441873
4791.0;3.555716250165852
4792.0;3.6625579318513046
4793.0;2.7420010536519746
4794.0;4.8205730070420305
4795.0;4.769284887864678
4796.0;3.867549749334939
4797.0;2.559286107489614
4798.0;3.933903344118311
4799.0;3.93775597859761
4800.0;3.7371914287472583
4801.0;2.583259599896371
4802.0;3.559540219333882
4803.0;4.824409608516042
4804.0;3.6685737742968683
4805.0;4.661774318010972
4806.0;3.8707310395232892
4807.0;3.972105209028018
4808.0;3.6222133759626765
4809.0;4.929074247054711
4810.0;3.5238600330373884
4811.0;2.6456255265064774
4812.0;3.9193118454447684
4813.0;3.6225687813022054
4814.0;3.6934002164257573
4815.0;2.7546341624546162
4816.0;3.6347377856337273
4817.0;3.522720501033757
4818.0;3.926631336896167
4819.0;3.8729871173680745
4820.0;4.569910014294539
4821.0;2.6475385170086865
4822.0;3.842067776382404
4823.0;3.9584480463850373
4824.0;3.60137854650302
4825.0;3.605170849272427
4826.0;3.535907209765872
4827.0;3.6532982157849743
4828.0;3.9332225292860925
4829.0;3.8193819704254572
4830.0;3.5706954649023284
4831.0;3.8666251833053917
4832.0;3.796735633930879
4833.0;2.548543758183648
4834.0;3.9564860775152377
4835.0;3.6469546368204657
4836.0;4.500210897878879
4837.0;3.6622102897531494
4838.0;3.72011010286344
4839.0;3.951709650051702
4840.0;3.884875064795518
4841.0;3.586747906748073
4842.0;2.6314521592676807
4843.0;3.8551654910587145
4844.0;2.7425684438360616
4845.0;3.7621269702593385
4846.0;3.966859590911349
4847.0;3.6938072620865374
4848.0;2.5853110541999005
4849.0;3.8958006475546214
4850.0;3.8128938215497303
4851.0;3.859146815026441
4852.0;4.73702290042561
4853.0;3.749933983042416
4854.0;3.9235565147717195
4855.0;3.5829158887689734
4856.0;3.7957129635926683
4857.0;3.911589252942462
4858.0;3.876433975063776
4859.0;3.5391147685446693
4860.0;3.6832137086071506
4861.0;3.516322204112323
4862.0;3.8254751722442024
4863.0;3.865862712872643
4864.0;3.971284985497447
4865.0;3.8053125385545883
4866.0;3.774094513006682
4867.0;4.776486800100559
4868.0;2.9391544650695316
4869.0;2.895621696942365
4870.0;3.624194150256384
4871.0;3.590368908496889
4872.0;3.948939168033636
4873.0;3.5739914322919955
4874.0;3.631224960271455
4875.0;4.968443749219572
4876.0;3.620354893857338
4877.0;3.9414013415874525
4878.0;3.687569217771689
4879.0;3.7344075195174953
4880.0;2.952444514961166
4881.0;3.9317778957876195
4882.0;3.691303630139707
4883.0;3.8124815169075648
4884.0;3.736093849166148
4885.0;4.582745898926362
4886.0;3.691693661538272
4887.0;2.6788609135612274
4888.0;3.9525158193201317
4889.0;3.887666209504412
4890.0;3.588797577037849
4891.0;3.8059962252402317
4892.0;3.9377992762258405
4893.0;3.554324787832719
4894.0;3.6383600604803243
4895.0;3.9431841872315148
4896.0;3.951068349971086
4897.0;3.6297175746176045
4898.0;3.918706598865484
4899.0;3.770771144525325
4900.0;3.5987907745651913
4901.0;4.5730221574540035
4902.0;3.873490729847007
4903.0;3.8073199812427143
4904.0;3.7243081769906423
4905.0;3.9563966849709176
4906.0;3.526603517407326
4907.0;3.8283776905711355
4908.0;3.836529038124697
4909.0;3.9372715791769894
4910.0;3.547830982188584
4911.0;3.8058138458730326
4912.0;3.876812059448656
4913.0;3.6885352824620266
4914.0;3.9510908099779125
4915.0;3.9254170762667076
4916.0;2.9683726443820397
4917.0;3.635256497906769
4918.0;2.664667964630352
4919.0;3.6482379455012013
4920.0;3.646417020526669
4921.0;2.7750432437366044
4922.0;3.9675577918274727
4923.0;3.765501620001869
4924.0;3.7852173373988185
4925.0;3.725779721314915
4926.0;3.576234969121873
4927.0;3.653954313673537
4928.0;4.847373513704367
4929.0;4.615694830189413
4930.0;4.701286866081356
4931.0;2.7532175052291157
4932.0;3.5466470247022177
4933.0;3.8858583937160116
4934.0;3.8429001929900855
4935.0;3.5122399170969185
4936.0;3.9019997285730517
4937.0;3.6921330911972676
4938.0;3.528284471221607
4939.0;3.796774796488032
4940.0;3.626700696587693
4941.0;3.5923038898023973
4942.0;4.877413075683677
4943.0;3.765878980961758
4944.0;4.904244239037171
4945.0;3.7543497436445405
4946.0;4.724858883196111
4947.0;3.932597067357946
4948.0;2.850084936274072
4949.0;3.8588651168286936
4950.0;3.5953848120485286
4951.0;3.8567406203984023
4952.0;3.71458303843221
4953.0;3.7921709194682234
4954.0;4.956288103998678
4955.0;3.9823793001546015
4956.0;4.949710335422241
