Value;Давление масла
3596.0;4.18254719369199
3597.0;2.5283199477086105
3598.0;3.168813177638215
3599.0;2.120473535050481
3600.0;2.528100598080402
3601.0;2.686670169187126
3602.0;3.4965375189923815
3603.0;2.811954079441838
3604.0;2.718436514869927
3605.0;2.795286087911348
3606.0;2.7381637185873933
3607.0;2.750365512376663
3608.0;3.046409038456748
3609.0;4.3510685568060685
3610.0;2.716961552036812
3611.0;3.4937449966117153
3612.0;3.340170148266224
3613.0;3.459681291763498
3614.0;3.398499113104762
3615.0;3.6016498664304764
3616.0;3.498590558172187
3617.0;4.149869349076436
3618.0;2.9256674556583615
3619.0;3.20722319678101
3620.0;2.7999540039697806
3621.0;3.0023496687297166
3622.0;2.5132116388983468
3623.0;2.7637786092202004
3624.0;2.600034845176613
3625.0;3.0868540159997164
3626.0;3.527072368177865
3627.0;2.008958219346099
3628.0;3.332120152906751
3629.0;2.857323781250345
3630.0;3.4156548448446573
3631.0;3.263375775915936
3632.0;2.2429997656900276
3633.0;2.7295139754546764
3634.0;3.4718483791814534
3635.0;4.3028238681981295
3636.0;2.605058846037299
3637.0;2.778624610972832
3638.0;3.272426801541159
3639.0;3.339578892971286
3640.0;3.429484523916564
3641.0;3.1030823975673862
3642.0;3.4205727359475078
3643.0;2.739529540767367
3644.0;3.1004266650212515
3645.0;2.675735113472946
3646.0;4.011327480493304
3647.0;2.9102364818505944
3648.0;2.9150285612292977
3649.0;2.7721579897909945
3650.0;3.4970879936765544
3651.0;1.7404170271530628
3652.0;3.223719533721237
3653.0;2.5953021048553677
3654.0;4.372809904058078
3655.0;3.664793862362844
3656.0;2.534206809243008
3657.0;3.388520267229934
3658.0;3.120876244558578
3659.0;2.6021735784159916
3660.0;2.5008508572115824
3661.0;2.965140007803181
3662.0;3.4767872155378563
3663.0;2.9763539816814575
3664.0;3.265525941604997
3665.0;2.270653943045031
3666.0;2.6433645713166034
3667.0;2.549416491511297
3668.0;3.577348982950884
3669.0;2.5990594983918682
3670.0;2.5453552011111844
3671.0;2.9845632719346877
3672.0;3.866086206498272
3673.0;3.2672077243319873
3674.0;2.9407347400124015
3675.0;2.5111714635534006
3676.0;3.1805348191921787
3677.0;3.065763420984756
3678.0;2.8142413403701436
3679.0;2.6895434288761177
3680.0;2.9311658338732984
3681.0;3.7789953045297295
3682.0;3.252333514198932
3683.0;1.7558973714481176
3684.0;2.563202986717197
3685.0;2.991411230485274
3686.0;2.5969422049885007
3687.0;3.124166780435124
3688.0;3.2351396405999315
3689.0;4.255389036546141
3690.0;3.491812016789594
3691.0;3.312281711545331
3692.0;3.271827136179569
3693.0;2.5781535273086384
3694.0;2.640083419908289
3695.0;3.3072590896785914
3696.0;3.253823488890685
3697.0;2.6418891439628185
3698.0;1.6384063147696444
3699.0;2.981618369716368
3700.0;1.836649519176682
3701.0;3.0912562274581434
3702.0;2.6217208535462717
3703.0;3.161722282758997
3704.0;2.9934919313933506
3705.0;3.6561236963081862
3706.0;3.0727453086594965
3707.0;2.9689999350010767
3708.0;3.0974835944529766
3709.0;2.8902341529335986
3710.0;3.658234783006529
3711.0;2.6100556737781337
3712.0;3.325981890986432
3713.0;2.8364761020557214
3714.0;2.5557679308082064
3715.0;3.3339624896657076
3716.0;3.001706779217093
3717.0;2.545569538297121
3718.0;2.6593394501736256
3719.0;2.7940886883779967
3720.0;3.3944269643909353
3721.0;2.9487067412612666
3722.0;2.2285747639977154
3723.0;2.723470314425439
3724.0;2.6393604574206653
3725.0;3.3860377729010827
3726.0;1.7237456275028986
3727.0;3.407513307257813
3728.0;3.0711580757906045
3729.0;4.366584821133588
3730.0;2.929961741964263
3731.0;2.7479609082603558
3732.0;3.3091159054119617
3733.0;2.877370566842484
3734.0;3.412176883353073
3735.0;3.5786211724648016
3736.0;2.5421752260074375
3737.0;3.260985411734807
3738.0;2.5833201843901725
3739.0;2.516900492469474
3740.0;3.697444296398108
3741.0;3.893325605267346
3742.0;2.408179018006025
3743.0;3.3238175872803257
3744.0;3.3903073589801345
3745.0;2.502471711589144
3746.0;2.0115343785280757
3747.0;1.8408752764264107
3748.0;2.8122615913612727
3749.0;2.768165252219738
3750.0;3.33759545790663
3751.0;3.2426208191376493
3752.0;3.3808120159155557
3753.0;2.8982334044677938
3754.0;2.834366686363388
3755.0;2.58524337835408
3756.0;3.4153528685099266
3757.0;3.9517042187324374
3758.0;2.853827190218401
3759.0;2.8209654487203064
3760.0;4.308708343570033
3761.0;2.7675247340777824
3762.0;3.714991061419335
3763.0;3.9078620577871446
3764.0;2.6999411032071903
3765.0;2.8000634739901757
3766.0;3.0206487575319807
3767.0;2.5342525368189337
3768.0;2.607019201675903
3769.0;3.0010028960459323
3770.0;2.1609009331737283
3771.0;2.816843835520336
3772.0;3.040052435569473
3773.0;2.9845681736455
3774.0;3.8116832661917774
3775.0;3.2168506743231573
3776.0;3.350238650732974
3777.0;1.7218734462762155
3778.0;2.7750768565519537
3779.0;3.1834768897072956
3780.0;3.075303744520144
3781.0;2.8002683700380646
3782.0;2.5532793648784806
3783.0;3.224183959349954
3784.0;2.6309461498222113
3785.0;2.838845452377273
3786.0;3.2386443510547784
3787.0;2.5935967361741006
3788.0;3.227741545714887
3789.0;3.074406670591688
3790.0;2.7653061395847884
3791.0;2.774571598541985
3792.0;3.076527507164152
3793.0;3.1922723586178607
3794.0;3.141758634080128
3795.0;3.2813615987254177
3796.0;2.618460206362964
3797.0;3.0803779209195743
3798.0;2.000563788158156
3799.0;2.549017972981729
3800.0;3.4355654636391533
3801.0;3.1718960986290274
3802.0;3.1433033941316424
3803.0;3.426606628577015
3804.0;2.777997661348845
3805.0;2.6180774215235525
3806.0;2.6107776278960584
3807.0;2.5659371252118057
3808.0;3.4819871169343006
3809.0;3.3964325648266174
3810.0;1.7324987384291068
3811.0;2.1693155168350935
3812.0;3.0483786097214884
3813.0;3.3637145330540825
3814.0;4.2473173221906055
3815.0;2.942706911461449
3816.0;3.0137074202144123
3817.0;3.1053377242400217
3818.0;3.064398295702629
3819.0;2.763378821887043
3820.0;3.11619612515266
3821.0;3.3040414048973235
3822.0;3.1353998642734706
3823.0;2.64529585917218
3824.0;2.9102336936461564
3825.0;3.4809217591172086
3826.0;2.5756593145070186
3827.0;2.806616372043347
3828.0;2.8859848363674305
3829.0;3.496874417238899
3830.0;2.9996866541989107
3831.0;2.7163054217252247
3832.0;1.778820986311036
3833.0;2.6372396613097426
3834.0;2.5553560646402484
3835.0;3.3337920722852257
3836.0;3.3768172607126976
3837.0;3.0213556756617574
3838.0;3.022440885296472
3839.0;2.6108114163068703
3840.0;2.5469479800257475
3841.0;3.9324075786854955
3842.0;2.695336549379544
3843.0;1.7624346802465052
3844.0;3.250902553821712
3845.0;2.3076366258487377
3846.0;2.708717283877448
3847.0;3.134318234432742
3848.0;3.3516627397478516
3849.0;2.9324722772882934
3850.0;3.4796711683528265
3851.0;2.679969752935627
3852.0;4.283137824291105
3853.0;2.799124658226838
3854.0;3.414370308896758
3855.0;2.7562706040656
3856.0;2.709608925830559
3857.0;2.8189294494066344
3858.0;2.8570725242849266
3859.0;3.294316030657585
3860.0;2.039413722926406
3861.0;4.106598281477057
3862.0;3.1173563114199245
3863.0;2.952094881892167
3864.0;2.8235564573723595
3865.0;2.5239918337113014
3866.0;2.737551312385262
3867.0;3.3630885162751842
3868.0;2.7796029343247555
3869.0;2.561805680271461
3870.0;3.1062331162795864
3871.0;3.1424018440606405
3872.0;2.7977877502201287
3873.0;2.849216265692855
3874.0;2.892838376786779
3875.0;2.7468966192103754
3876.0;3.1223133301899946
3877.0;3.3193610560529985
3878.0;3.6228996976475143
3879.0;2.5039587082797263
3880.0;2.641803251968531
3881.0;3.1805074260061037
3882.0;2.785684909959285
3883.0;3.551145320195424
3884.0;3.286193283705763
3885.0;2.823069340434985
3886.0;2.9852202231766665
3887.0;3.0934479153256524
3888.0;3.2628687821725313
3889.0;2.5377480082499204
3890.0;3.4966135850747166
3891.0;3.0322375202819316
3892.0;3.3051354460525117
3893.0;3.437922055190433
3894.0;2.6226878347034326
3895.0;4.356952327454949
3896.0;3.1398033796532956
3897.0;3.638482866611035
3898.0;3.412959976858123
3899.0;3.4667585164261667
3900.0;3.1273114982473924
3901.0;3.233515125924467
3902.0;3.1564800710350567
3903.0;2.768114424861836
3904.0;2.8696648818857584
3905.0;3.2905552738836956
3906.0;3.0246270667392805
3907.0;3.4762392164419724
3908.0;2.8737903368313744
3909.0;2.408233684728879
3910.0;3.486821209191806
3911.0;2.001377296494757
3912.0;3.281807526451372
3913.0;3.4756323879003963
3914.0;3.0385161316672047
3915.0;2.576124291681037
3916.0;3.2536434796564597
3917.0;2.598279185540108
3918.0;3.2341659247797825
3919.0;3.311074876791797
3920.0;2.575168834167529
3921.0;2.846744726770365
3922.0;3.4855098044956674
3923.0;2.5143363672246637
3924.0;2.612144912107462
3925.0;4.25832194583175
3926.0;2.8605935882267723
3927.0;2.8654466594660546
3928.0;2.8513476970465046
3929.0;2.627514150411525
3930.0;2.9183801253404624
3931.0;3.068308392335713
3932.0;3.3433366144439978
3933.0;3.449546012202047
3934.0;3.8116946086899057
3935.0;2.838413638902829
3936.0;3.407678723153562
3937.0;2.59977647357712
3938.0;3.335815613727596
3939.0;2.927327203958937
3940.0;2.840945821448676
3941.0;2.981109425593952
3942.0;3.34647305563584
3943.0;2.9167264117367386
3944.0;3.210962625335511
3945.0;3.1832836834042095
3946.0;3.4539727360593035
3947.0;2.5059152258900292
3948.0;4.168460743621299
3949.0;2.618606101818351
3950.0;1.691174234803471
3951.0;2.738691010578844
3952.0;2.826994707301887
3953.0;3.359307092210152
3954.0;2.7219188428879186
3955.0;2.5112651200947003
3956.0;2.214016583165561
3957.0;3.1375952504143356
3958.0;3.5206242406806605
3959.0;2.9885032735508217
3960.0;4.192421701828248
3961.0;3.10278037693329
3962.0;1.7877142463822762
3963.0;3.4133957987704617
3964.0;2.680989923707625
3965.0;3.4473806189623035
3966.0;2.68212366752202
3967.0;3.385938884514155
3968.0;4.262185835892487
3969.0;3.117411906149981
3970.0;3.0654156760722238
3971.0;3.970862911506443
3972.0;2.7807124065210083
3973.0;2.7019391700009607
3974.0;2.9186238266461526
3975.0;3.4501498161799855
3976.0;1.7324223388106632
3977.0;3.0264342752807516
3978.0;3.444782840127974
3979.0;2.989256986204405
3980.0;2.3105600926237795
3981.0;2.6658149413443795
3982.0;4.121785981860032
3983.0;3.2823708703435024
3984.0;2.614298974422117
3985.0;3.2300758540491876
3986.0;4.1425069760345625
3987.0;2.70495426592876
3988.0;2.55094269301248
3989.0;2.5594940877049104
3990.0;3.3196958555227853
3991.0;2.382827699073485
3992.0;2.015904900939188
3993.0;3.1343872653375544
3994.0;2.5887335220182055
3995.0;2.6502246395396196
3996.0;2.679209738691128
3997.0;2.804175380680123
3998.0;3.8952702025303196
3999.0;4.18468798067334
4000.0;3.290791634753735
4001.0;1.703265061931381
4002.0;2.638070008415915
4003.0;2.7645336361269797
4004.0;4.060280036506938
4005.0;1.828161638298425
4006.0;3.339688009747822
4007.0;4.113343428581722
4008.0;2.538777721637688
4009.0;2.9928213730704
4010.0;3.101498034768828
4011.0;2.747579571031819
4012.0;3.1451364983000634
4013.0;3.454664229677621
4014.0;3.4894211004750195
4015.0;3.7978867960086884
4016.0;2.6831093910412633
4017.0;2.5124002897761013
4018.0;3.338308184476296
4019.0;3.8465670750639274
4020.0;3.4647217449823673
4021.0;2.8786891314157557
4022.0;4.0137858227707275
4023.0;3.078281465750617
4024.0;3.435532718672099
4025.0;3.113517781611756
4026.0;3.234103554403912
4027.0;3.461450251495952
4028.0;3.2035634502030352
4029.0;3.057377574825008
4030.0;3.2342194467957555
4031.0;2.664934053882452
4032.0;3.008880959228598
4033.0;2.5290671355775376
4034.0;3.480217411512934
4035.0;3.188715360507569
4036.0;2.001305942960278
4037.0;2.3991905463213206
4038.0;3.4666981496370637
4039.0;3.2738895580493383
4040.0;2.2122186618609128
4041.0;3.4510718183856204
4042.0;2.981251172136255
4043.0;3.4723961671054484
4044.0;3.2543286189708964
4045.0;3.4036145545705785
4046.0;3.820959492440502
4047.0;3.0079750651845307
4048.0;2.54731802716341
4049.0;2.6738976291718313
4050.0;2.7527372428758876
4051.0;2.522572856574281
4052.0;3.2133071918391014
4053.0;2.776603812606723
4054.0;3.1840680941563226
4055.0;2.942321017132181
4056.0;3.021417754419362
4057.0;2.613793262746074
4058.0;2.538688414235043
4059.0;3.4415876417820224
4060.0;3.33807661194634
4061.0;2.8698400681840197
4062.0;2.769717156205725
4063.0;2.845999512994678
4064.0;3.4714121505074926
4065.0;3.9961674507860434
4066.0;2.6603233274187543
4067.0;3.3034252332464535
4068.0;2.864013139586452
4069.0;3.0958034412271003
4070.0;1.7167008031598572
4071.0;3.4831374192693194
4072.0;2.678547487069687
4073.0;2.5364306350267616
4074.0;2.7101385273860354
4075.0;4.026280115266998
4076.0;3.2911642134877965
4077.0;2.8547535957009122
4078.0;2.699337323894145
4079.0;2.0681197603203127
4080.0;2.9658415009125125
4081.0;3.1414105579917253
4082.0;1.8996065534329736
4083.0;3.1866692944335697
4084.0;2.6214318487372017
4085.0;3.0360422114084766
4086.0;3.2541046905388296
4087.0;2.543063338967313
4088.0;4.008952269248013
4089.0;2.365579625346614
4090.0;2.9694587178982967
4091.0;2.508150705949286
4092.0;3.514864190104035
4093.0;3.177402989453861
4094.0;2.942042033178106
4095.0;3.059906756424476
4096.0;3.2924337740805543
4097.0;3.190464261615629
4098.0;3.291339712083042
4099.0;3.0532105535989413
4100.0;3.121869604733103
4101.0;4.150197096788211
4102.0;3.405694576658302
4103.0;3.157510925657417
4104.0;2.940398273349796
4105.0;3.3302218802956025
4106.0;3.0230024558190536
4107.0;2.335474431764252
4108.0;2.9812725768773802
4109.0;3.366981086241456
4110.0;3.095090734810266
4111.0;2.581054355540972
4112.0;3.3388894165023584
4113.0;2.505018795117021
4114.0;3.0290411066122536
4115.0;2.604752380381534
4116.0;4.298616140768143
4117.0;3.1062416037911755
4118.0;3.27623462024703
4119.0;3.202491705957048
4120.0;3.4287212105613682
4121.0;1.873030524772679
4122.0;2.964936650766554
4123.0;3.30985818164449
4124.0;3.494993192520787
4125.0;2.9978501750366466
4126.0;4.343537453136905
4127.0;3.068054341336041
4128.0;2.788830173704611
4129.0;3.054754479203817
4130.0;2.989242498438092
4131.0;3.409896073914152
4132.0;2.994673321910417
4133.0;3.8038409107608637
4134.0;2.615684873888022
4135.0;3.074416397978472
4136.0;3.571725031713817
4137.0;3.187296288800112
4138.0;3.927684594379467
4139.0;2.912806892091789
4140.0;2.702872355260053
4141.0;2.895395669313237
4142.0;3.1343228306426787
4143.0;3.3127960626623687
4144.0;2.572684930448945
4145.0;3.4600827950902655
4146.0;3.1812287837199613
4147.0;2.667757569300977
4148.0;2.8900912657259057
4149.0;2.674444090338359
4150.0;3.074651445825556
4151.0;2.6511890883801597
4152.0;2.672166233961187
4153.0;2.8273811004230254
4154.0;2.6646775777806364
4155.0;3.3670385627703747
4156.0;3.4626723634722074
4157.0;3.3510798016686727
4158.0;2.605972692821283
4159.0;3.300652922017467
4160.0;3.15728015066005
4161.0;2.223494536125444
4162.0;4.0082755255716815
4163.0;3.4320299213004866
4164.0;3.2989619212469816
4165.0;2.2091087015504103
4166.0;3.420250127005187
4167.0;1.753418976023128
4168.0;2.6263546923564483
4169.0;3.338331526249074
4170.0;3.4207060267990155
4171.0;2.475995676041341
4172.0;3.3175118961483916
4173.0;3.43875018830576
4174.0;3.5403263976307873
4175.0;3.6807653865594956
4176.0;2.987203228972317
4177.0;3.3270835491919057
4178.0;2.5590873123226068
4179.0;1.9770527166484992
4180.0;2.698152793299457
4181.0;3.4639763881916075
4182.0;1.8710838271964056
4183.0;2.6914307436780995
4184.0;3.676936455573525
4185.0;3.505187666058509
4186.0;2.552905214384627
4187.0;3.200326994446405
4188.0;2.517854277679645
4189.0;2.6484919215956886
4190.0;2.597535353499133
4191.0;3.233608455623151
4192.0;1.82311604893731
4193.0;3.405203725585737
4194.0;2.7542409307516014
4195.0;3.1780919932737293
4196.0;2.9435324017878743
4197.0;3.2299321749862795
4198.0;2.179888282509125
4199.0;3.8907856677354995
4200.0;3.6136199311539703
4201.0;2.752014663887443
4202.0;3.268500564203075
4203.0;2.780012485825889
4204.0;4.088576448912994
4205.0;3.0567844684508123
4206.0;3.0079755819369005
4207.0;2.9003279678517084
4208.0;3.130444762996574
4209.0;2.133371407602363
4210.0;3.4027900240061024
4211.0;3.019493372537822
4212.0;3.195610259604998
4213.0;2.9048556483364774
4214.0;2.5266394386926825
4215.0;3.643336524313195
4216.0;3.443011543463963
4217.0;4.0539305025956445
4218.0;3.4314669195746177
4219.0;2.8619908553490925
4220.0;2.549891143373139
4221.0;2.012437414981184
4222.0;3.3710295125996432
4223.0;4.065224198935631
4224.0;3.3919349644715737
4225.0;3.4251879104956826
4226.0;1.662133637188135
4227.0;3.6200702285080264
4228.0;2.7036846207550593
4229.0;3.1617476940238216
4230.0;1.6945176980714498
4231.0;2.69777998610661
4232.0;2.587521684436087
4233.0;3.1453827126102
4234.0;3.206031472030733
4235.0;2.617910331268851
4236.0;2.5359105477754884
4237.0;2.6558174913292403
4238.0;2.680967827534029
4239.0;3.1027629562569072
4240.0;2.721544385532858
4241.0;2.877486398841283
4242.0;1.6737885614565204
4243.0;3.19012936915781
4244.0;2.812424537342941
4245.0;2.550551614354391
4246.0;3.4381878574142246
4247.0;2.8507988740475936
4248.0;2.6131502671718976
4249.0;2.9024242605107147
4250.0;2.7620591011360305
4251.0;2.5740542824005104
4252.0;3.035200834290987
4253.0;2.7223309754091227
4254.0;2.8608669631717354
4255.0;3.013128216824861
4256.0;3.76136759586873
4257.0;3.469074965590493
4258.0;2.5741207357081626
4259.0;2.5781913423700837
4260.0;1.8687421648898948
4261.0;2.9529213137489485
4262.0;2.4143338943586987
4263.0;3.07110015790324
4264.0;3.0946355311649416
4265.0;3.331718964079508
4266.0;3.670569149579909
4267.0;3.3747967741903615
4268.0;2.832927770766261
4269.0;2.8191875898677385
4270.0;3.495371701440334
4271.0;1.627940647499459
4272.0;3.269186791560026
4273.0;2.885540130398357
4274.0;3.4725439750523153
4275.0;3.9155611239140775
4276.0;3.190911101202812
4277.0;2.226897298231117
4278.0;3.6870781957761096
4279.0;2.634168314391873
4280.0;3.3423707238639047
4281.0;3.893257162575428
4282.0;3.2036250383020093
4283.0;2.8295984516082506
4284.0;3.390808226215299
4285.0;2.5205671736836344
4286.0;3.11277586102138
4287.0;3.122261258012469
4288.0;2.6523491151606566
4289.0;4.167533874101159
4290.0;2.1712000662854845
4291.0;2.921555245507633
4292.0;2.651039996353021
4293.0;3.308415787017871
4294.0;3.4175817522808223
4295.0;3.2006996180909093
4296.0;2.7680355786648603
4297.0;2.911584509310607
4298.0;3.0782231806241613
4299.0;3.785312683462913
4300.0;1.8793438066706059
4301.0;2.2127357488010264
4302.0;2.8499959248493876
4303.0;2.580192543501916
4304.0;3.351028198089898
4305.0;2.6305892730291958
4306.0;3.0573436215751935
4307.0;2.57975122752757
4308.0;3.6498093619771086
4309.0;2.9757470692821313
4310.0;3.0651949946118258
4311.0;4.370723846998317
4312.0;2.6917752038341822
4313.0;2.686417444237399
4314.0;2.645172345833162
4315.0;1.9671067567331395
4316.0;2.8237967512218654
4317.0;3.044076446814082
4318.0;3.0448458797171774
4319.0;2.8292264892415417
4320.0;3.325613066029069
4321.0;2.783497019552347
4322.0;3.345358370258878
4323.0;2.6168173227898497
4324.0;2.666053206671974
4325.0;3.3594113872055056
4326.0;3.2217863937598303
4327.0;3.1931831273934055
4328.0;2.523845395430665
4329.0;2.9088246494308736
4330.0;2.8345590383279013
4331.0;2.8142098072590573
4332.0;3.3196854114067134
4333.0;3.7918557944145426
4334.0;2.8019796969899993
4335.0;3.447962746222342
4336.0;3.2947316439988246
4337.0;2.307082341477331
4338.0;3.412490396559993
4339.0;2.5736341483740475
4340.0;3.4523347145992624
4341.0;3.2184525625645453
4342.0;2.861797592534491
4343.0;3.3763625063042997
4344.0;1.6915073153098286
4345.0;3.073891192141849
4346.0;4.116799784364117
4347.0;3.8033218858352194
4348.0;3.3927208597001615
4349.0;3.1152440284526968
4350.0;2.966907384177725
4351.0;2.026027798326563
4352.0;2.010219452639987
4353.0;2.9279121667120527
4354.0;2.8819254071101215
4355.0;2.3538271898060774
4356.0;3.2987192240221472
4357.0;2.513997498998059
4358.0;3.14968344817858
4359.0;2.610763815677231
4360.0;3.1987170561387983
4361.0;1.7961900479314905
4362.0;2.824456471806698
4363.0;3.198272037697558
4364.0;4.279011967139225
4365.0;3.1196741256822382
4366.0;2.7886376221463487
4367.0;2.760225783436908
4368.0;3.5957226784130736
4369.0;3.9417712269039447
4370.0;2.7060289495421608
4371.0;2.5370861148401875
4372.0;3.6021988874356254
4373.0;3.3491966978433227
4374.0;1.7623432075763064
4375.0;3.3433003064404585
4376.0;3.2297740799463686
4377.0;2.5809810082434934
4378.0;3.2293415845052627
4379.0;3.061097145722415
4380.0;3.486901872771636
4381.0;3.1926225329453333
4382.0;3.3515251538954844
4383.0;2.5728207679879342
4384.0;3.3005578133658067
4385.0;3.109570097479214
4386.0;1.8286096533919154
4387.0;3.212831387147566
4388.0;2.933636988541909
4389.0;2.998307631195283
4390.0;3.606468580547379
4391.0;2.7546303536802124
4392.0;3.8278348959237474
4393.0;3.46054167013112
4394.0;3.116047878948316
4395.0;3.3029119066031827
4396.0;3.2052046052866614
4397.0;2.5396521657761073
4398.0;3.910769310817098
4399.0;2.6107767710932963
4400.0;3.4552113142478382
4401.0;2.272566206720204
4402.0;2.912915876649151
4403.0;2.5769364787811844
4404.0;3.082954065181335
4405.0;2.572057660539035
4406.0;2.6721692192876136
4407.0;2.7721934259270786
4408.0;3.4038836530108765
4409.0;2.6318210296901077
4410.0;2.5278748284833736
4411.0;3.4447932449883907
4412.0;3.989981872165479
4413.0;3.32957877678596
4414.0;4.130729455247435
4415.0;2.8722578468063737
4416.0;2.9954973846612516
4417.0;3.4159306295691056
4418.0;3.4154804650720636
4419.0;3.5754362734274436
4420.0;2.974034764772564
4421.0;3.3371542595671517
4422.0;2.6332015892563523
4423.0;3.302203550421498
4424.0;3.153846164961778
4425.0;3.346519882187282
4426.0;2.983251681824843
4427.0;3.2837511573010745
4428.0;3.4037319011745764
4429.0;2.452098114600168
4430.0;4.08340446037889
4431.0;3.4059165434613874
4432.0;3.177223526960435
4433.0;1.7689987257895918
4434.0;2.533177758596517
4435.0;2.66978242293961
4436.0;2.0964759194454237
4437.0;2.7902672347754534
4438.0;3.6481456693136876
4439.0;2.508024455265136
4440.0;2.8035204378746794
4441.0;3.4993960335260907
4442.0;3.82799576773639
4443.0;2.573499725855412
4444.0;2.5786331144532038
4445.0;2.9481742962919437
4446.0;2.980560294346023
4447.0;3.063119457407728
4448.0;2.7573049188075576
4449.0;3.483078253683583
4450.0;3.14722622775631
4451.0;2.7024644365483534
4452.0;1.9528867714924703
4453.0;3.371296611826643
4454.0;4.048201192671273
4455.0;2.1689850387809715
4456.0;3.467608095037732
4457.0;2.658571847453578
4458.0;3.454852853452098
4459.0;3.3911850348570205
4460.0;2.5017741283946866
4461.0;3.7201783380573694
4462.0;2.9552423256549236
4463.0;2.700337466803665
4464.0;3.423266071423979
4465.0;3.5081184104562313
4466.0;3.006186420210364
4467.0;3.4673503913607693
4468.0;2.9911736459652936
4469.0;2.821384274323732
4470.0;1.971019538817674
4471.0;2.575553888853043
4472.0;1.8351637245414727
4473.0;4.270479720054141
4474.0;4.014207841508883
4475.0;2.8022630990184383
4476.0;3.3415885689805203
4477.0;2.0748937381112182
4478.0;2.1065644544184186
4479.0;3.4336196552724023
4480.0;1.8532724076200937
4481.0;2.7368257435641477
4482.0;2.688434594367775
4483.0;3.4340823781267606
4484.0;2.81963564726248
4485.0;3.1352102348711557
4486.0;2.679056867233152
4487.0;3.26719069433115
4488.0;2.693253643131026
4489.0;3.418219452887876
4490.0;1.7849008076951356
4491.0;2.091502819722143
4492.0;2.8822925299589985
4493.0;3.3655700499159815
4494.0;3.0950915423452945
4495.0;2.6646231216992717
4496.0;3.068341901170681
4497.0;2.9111991709440126
4498.0;3.0739857792035092
4499.0;3.086302486968495
4500.0;3.0679487133272088
4501.0;3.2032745434205268
4502.0;3.1072522285228996
4503.0;2.8545150741522938
4504.0;2.7761056969593225
4505.0;4.066511250410217
4506.0;2.569134780639687
4507.0;2.665000749507766
4508.0;2.762722601788246
4509.0;2.9244542809496936
4510.0;2.3376711344313885
4511.0;2.684632247058617
4512.0;3.4535675265846435
4513.0;3.367775592763233
4514.0;3.0680747712239413
4515.0;3.0993326190420545
4516.0;2.9060243031765287
4517.0;2.71008544881804
4518.0;2.7464885771245906
4519.0;2.879935457083014
4520.0;2.725390164932479
4521.0;3.3000272243975406
4522.0;3.493228633317046
4523.0;3.012740073277154
4524.0;2.8595945407164898
4525.0;1.8765841764732136
4526.0;2.6202791284556617
4527.0;1.8801074501533783
4528.0;3.8100741150569286
4529.0;2.628716761042081
4530.0;3.2289403782723527
4531.0;3.699735682238825
4532.0;3.613146744594553
4533.0;3.4084421284993787
4534.0;3.1671913715388147
4535.0;3.4898315568968044
4536.0;2.036570756199839
4537.0;3.4792924788578556
4538.0;3.022350055009149
4539.0;2.3879348652033743
4540.0;3.3843395055807317
4541.0;3.121375427154823
4542.0;3.629408686640696
4543.0;3.125089947571718
4544.0;2.9206597958160705
4545.0;3.150144866216388
4546.0;2.26396527752583
4547.0;2.701315500627518
4548.0;2.45727009479732
4549.0;2.1975680180645036
4550.0;2.5324468816081525
4551.0;2.817555420271084
4552.0;1.97164769916753
4553.0;2.576456957217776
4554.0;2.621109294977039
4555.0;4.075422619235162
4556.0;2.8077330854122016
4557.0;3.169296850380083
4558.0;2.921359038466778
4559.0;3.1692321803847183
4560.0;3.360092579590193
4561.0;3.201794400916933
4562.0;2.7310565025908144
4563.0;2.7896058794070453
4564.0;2.972601329701508
4565.0;2.564635077918727
4566.0;2.5955559520058484
4567.0;3.154061973144623
4568.0;2.7760210986011264
4569.0;2.838672551474011
4570.0;2.7953333350393694
4571.0;3.3985134657357694
4572.0;2.8895640140972274
4573.0;2.853635280846217
4574.0;2.5589616132764954
4575.0;3.323739218046355
4576.0;2.6148499156830445
4577.0;2.529450571889479
4578.0;2.588213659763471
4579.0;3.3207234427213708
4580.0;3.733174790785344
4581.0;3.3070535102235405
4582.0;3.2385215937281595
4583.0;2.585396796266882
4584.0;2.697215841872775
4585.0;2.3860022064976585
4586.0;2.9258168784060214
4587.0;3.462411640674799
4588.0;2.279310349098714
4589.0;3.474623894835476
4590.0;2.5049261914124332
4591.0;2.8852844080834643
4592.0;3.0948261080802206
4593.0;2.8833486519856617
4594.0;3.261343623517767
4595.0;3.2158116588355847
4596.0;2.7775008190455193
4597.0;2.664571615319149
4598.0;3.410601998833678
4599.0;3.146411765774028
4600.0;3.381764499443392
4601.0;2.6120132503437823
4602.0;4.28191728925683
4603.0;3.9480284505713548
4604.0;4.144362345760243
4605.0;3.4056261142071573
4606.0;2.67541832199511
4607.0;2.847983596641491
4608.0;3.2084093467392143
4609.0;3.9681947954165464
4610.0;3.6417150676833647
4611.0;2.8134171119378237
4612.0;3.1407763337515324
4613.0;3.4130001796130585
4614.0;2.874188989715549
4615.0;2.5494171285658758
4616.0;3.0196750111565485
4617.0;2.9270520274441703
4618.0;3.7589192337936517
4619.0;3.942801330711289
4620.0;2.7667592871213413
4621.0;2.009480735294238
4622.0;3.0340302788508566
4623.0;2.614973220484426
4624.0;3.068720541457182
4625.0;3.370152433511582
4626.0;2.3455319679830304
4627.0;3.3278409729025342
4628.0;3.3590782660398792
4629.0;2.7088383481757035
