Value;Вязкость тяжёлого топлива на входе в дизель
3530.0;12.520646995635367
3531.0;12.85313736109346
3532.0;13.85281832229658
3533.0;12.266515547843227
3534.0;9.69296397478074
3535.0;11.015277921478974
3536.0;12.882324229661307
3537.0;10.799643424253967
3538.0;10.581232471237275
3539.0;14.379339288495071
3540.0;12.878685669984476
3541.0;9.942179038716866
3542.0;12.7920169558
3543.0;10.655125625632657
3544.0;15.655200766973557
3545.0;14.933792219566133
3546.0;16.931214211701707
3547.0;10.53781459555001
3548.0;12.523505457808072
3549.0;11.360370653068113
3550.0;14.29845379174087
3551.0;18.44581498983956
3552.0;10.256882026596404
3553.0;12.404642605567831
3554.0;12.12268903801595
3555.0;13.75837472701572
3556.0;11.4269003626419
3557.0;14.939250115210067
3558.0;10.844146118096269
3559.0;16.279056793402063
3560.0;11.478739563370235
3561.0;10.233227243946097
3562.0;14.06373405489095
3563.0;13.522464994384004
3564.0;10.630881084961818
3565.0;13.578987352921228
3566.0;13.236164854903777
3567.0;11.200327630514792
3568.0;13.029011239169561
3569.0;9.353765869186454
3570.0;12.280490856875257
3571.0;7.0966681989715035
3572.0;13.124010642858234
3573.0;14.025610478848346
3574.0;15.415059621707188
3575.0;11.587048975264938
3576.0;11.107096102387256
3577.0;10.21246079392842
3578.0;13.13417995131489
3579.0;13.524721475016143
3580.0;14.027778543400782
3581.0;11.398797342807555
3582.0;13.132243678769537
3583.0;11.066463442812458
3584.0;8.796609971418189
3585.0;10.078864515806089
3586.0;10.014554798710536
3587.0;14.289869758094664
3588.0;16.363991905790783
3589.0;17.103999223602944
3590.0;14.745458049072369
3591.0;10.458786062542552
3592.0;12.91737163854365
3593.0;11.529387766784268
3594.0;14.078824320053876
3595.0;13.96921468410186
3596.0;12.059586176275305
3597.0;7.40431240825616
3598.0;11.532191540523538
3599.0;11.437580179111638
3600.0;10.061021372663221
3601.0;17.724717551459413
3602.0;11.349709733134643
3603.0;14.691963768660912
3604.0;14.39537171384948
3605.0;8.278914608864968
3606.0;6.909291107746974
3607.0;13.43089659850761
3608.0;11.522788393068502
3609.0;14.887355904230088
3610.0;14.582190189007907
3611.0;10.236295761570416
3612.0;13.429011185133263
3613.0;14.642000736207704
3614.0;12.903174901317644
3615.0;14.022405092524405
3616.0;13.813333212100305
3617.0;11.593360185410377
3618.0;13.449886719308775
3619.0;14.173400585305036
3620.0;10.824541464526659
3621.0;10.812985141323828
3622.0;10.40551009986563
3623.0;6.821421423507626
3624.0;6.436965703414076
3625.0;14.171429340602334
3626.0;13.12638156853256
3627.0;12.465788417408868
3628.0;14.783349595847989
3629.0;7.192857513145784
3630.0;14.021097007776405
3631.0;6.84875459522808
3632.0;14.535467496458612
3633.0;18.65968676817522
3634.0;13.030375083819866
3635.0;13.349289367626632
3636.0;10.933805653622887
3637.0;10.134010418704406
3638.0;13.310196570771403
3639.0;17.536176873743262
3640.0;12.250039241424773
3641.0;13.977340171561348
3642.0;11.695521451398456
3643.0;12.826207374579038
3644.0;14.102819971182528
3645.0;13.057773405536578
3646.0;13.010333997305779
3647.0;13.00011784865759
3648.0;13.490013103236256
3649.0;11.637515585852281
3650.0;12.553200975190563
3651.0;10.979892284644865
3652.0;10.082699703163945
3653.0;11.254212799079355
3654.0;13.81631012973377
3655.0;13.286275408522421
3656.0;11.83355608586803
3657.0;17.19342285546726
3658.0;11.08554802344921
3659.0;8.930905090357593
3660.0;17.589594870466726
3661.0;13.480930664907262
3662.0;11.568339288064847
3663.0;16.359387841172065
3664.0;11.530840942618031
3665.0;8.9618999631913
3666.0;13.499424595658265
3667.0;13.931660407671139
3668.0;14.209363161546406
3669.0;10.883669509312135
3670.0;11.538275077826665
3671.0;12.02570472887871
3672.0;14.30109651779537
3673.0;10.398115926134004
3674.0;14.867816728020001
3675.0;11.346243822097707
3676.0;13.641618192758399
3677.0;10.498523903741065
3678.0;10.646504253724432
3679.0;13.400920707392498
3680.0;12.59251103652445
3681.0;10.742647968252745
3682.0;10.006185825479523
3683.0;17.273550111768945
3684.0;13.002882463710124
3685.0;8.367248726913987
3686.0;10.421264084567653
3687.0;13.319984906867205
3688.0;13.055987296567242
3689.0;13.848616711627209
3690.0;10.19706063448719
3691.0;12.896421120906528
3692.0;17.519076510868068
3693.0;17.78664053295783
3694.0;12.056014501042567
3695.0;15.94211807309105
3696.0;11.453822594514175
3697.0;10.37744964437453
3698.0;10.73092351491758
3699.0;10.7207680352178
3700.0;10.555459170599523
3701.0;14.532829895162301
3702.0;14.957366376411684
3703.0;10.672349893581156
3704.0;11.05327284352604
3705.0;12.030481588920063
3706.0;12.78017982307043
3707.0;11.63993098239057
3708.0;13.202502515880632
3709.0;12.45837429705623
3710.0;10.50182301040243
3711.0;13.893149255140676
3712.0;6.688608491036085
3713.0;17.662877713883965
3714.0;7.299633287623351
3715.0;17.915699456306815
3716.0;10.716212511426363
3717.0;11.22534633398817
3718.0;11.260540039093213
3719.0;18.418657479637304
3720.0;17.891523461591298
3721.0;13.888941213017091
3722.0;12.668654855811809
3723.0;14.333114370399215
3724.0;10.688793731085095
3725.0;10.16282136522917
3726.0;14.853107749898548
3727.0;13.728812244637638
3728.0;10.59012230693476
3729.0;13.269107788122392
3730.0;12.516219506303534
3731.0;12.646549795739768
3732.0;11.977363090318995
3733.0;14.364659869183289
3734.0;17.013576739953532
3735.0;12.127064135070965
3736.0;10.80481050758355
3737.0;12.36918084446549
3738.0;12.43913807123322
3739.0;14.695497600362543
3740.0;18.71791175994595
3741.0;10.52897861612924
3742.0;14.53204623206699
3743.0;13.750477780513137
3744.0;6.6189582418062365
3745.0;14.96054748677031
3746.0;13.63454240480202
3747.0;10.85951169395723
3748.0;10.235839033286544
3749.0;13.32802759983094
3750.0;12.563881663259373
3751.0;13.380350694667648
3752.0;12.850377888287527
3753.0;11.026853229898597
3754.0;11.092659941672363
3755.0;14.82783386109421
3756.0;11.660391909513315
3757.0;11.745524572925149
3758.0;14.528039338225888
3759.0;13.985553481803127
3760.0;7.81653280926669
3761.0;12.507570873506339
3762.0;8.004740460141036
3763.0;12.745155013942433
3764.0;14.976670969788168
3765.0;14.72556684524684
3766.0;11.620483057071752
3767.0;12.039735886891547
3768.0;10.323980106534167
3769.0;12.886803306475372
3770.0;11.021245849900877
3771.0;13.835333089777757
3772.0;12.270319106534785
3773.0;11.99667738272991
3774.0;12.365953754562298
3775.0;10.029991989402141
3776.0;12.116501266991282
3777.0;12.180563450090554
3778.0;12.30323629203587
3779.0;12.482512020794564
3780.0;10.020828742944957
3781.0;13.329867988779693
3782.0;17.379386740379175
3783.0;10.550099031374641
3784.0;14.749923270057964
3785.0;10.93144471311298
3786.0;11.065884307015844
3787.0;11.169571483649886
3788.0;12.844535282666925
3789.0;7.830269677283026
3790.0;13.908872645218093
3791.0;12.458181541130152
3792.0;12.2131883699488
3793.0;13.344765886231968
3794.0;14.113203930368217
3795.0;11.93640910585643
3796.0;10.112326694219385
3797.0;14.512617698302655
3798.0;12.571929821031826
3799.0;12.614355441804058
3800.0;10.964451763061865
3801.0;16.35655289967711
3802.0;14.136963544579459
3803.0;10.639301577070777
3804.0;14.231269129764547
3805.0;13.102479358477668
3806.0;13.945831463875113
3807.0;10.38017829472348
3808.0;12.755418237269618
3809.0;12.792449130007652
3810.0;13.148367288165502
3811.0;13.604433652605595
3812.0;14.543111314782134
3813.0;6.936543814524752
3814.0;13.005875600721955
3815.0;16.34018349931145
3816.0;14.288840334784979
3817.0;10.05249897601404
3818.0;18.47433652909525
3819.0;13.18457119751211
3820.0;11.461124256314735
3821.0;10.40617529361947
3822.0;8.02636248883479
3823.0;14.399535245679848
3824.0;10.69338108531808
3825.0;12.429730830363162
3826.0;14.278635148947227
3827.0;14.86058067218337
3828.0;12.388585164493232
3829.0;7.8486331724186815
3830.0;8.008123080944403
3831.0;8.516047892130864
3832.0;12.338355388040252
3833.0;10.65991186652395
3834.0;10.953928823682045
3835.0;10.189694788650275
3836.0;10.443981865644188
3837.0;12.265746363539856
3838.0;11.472643707482625
3839.0;12.959876812424483
3840.0;10.855559850669383
3841.0;13.804739038996097
3842.0;9.574428375563402
3843.0;10.745078933464082
3844.0;10.860256178343604
3845.0;14.011370551005992
3846.0;14.775754668033613
3847.0;12.398566758110846
3848.0;10.230556148718543
3849.0;11.619904089503654
3850.0;10.239901028205464
3851.0;13.604483399049801
3852.0;17.50869962686815
3853.0;10.332746703331757
3854.0;7.877613919161689
3855.0;10.853552852591358
3856.0;11.05322823708004
3857.0;12.107074085785726
3858.0;11.237081060062673
3859.0;14.417643146866604
3860.0;14.956581015198337
3861.0;13.819213432121666
3862.0;18.583617351497075
3863.0;13.180363760430392
3864.0;11.952628195171393
3865.0;9.662980114297115
3866.0;10.339489588632734
3867.0;12.733047494177425
3868.0;13.605238966457891
3869.0;14.5564973506344
3870.0;11.600793876743438
3871.0;12.055006820272778
3872.0;14.46256619669412
3873.0;11.456964298572146
3874.0;9.216815536625168
3875.0;14.575826153432601
3876.0;14.78496585644852
3877.0;13.004702540513994
3878.0;14.268513058260115
3879.0;10.18525302282325
3880.0;12.279643842927067
3881.0;8.682001250748426
3882.0;7.9688213932122824
3883.0;11.3621058633777
3884.0;14.419422012521194
3885.0;14.548748188488942
3886.0;9.75688956136015
3887.0;16.7136747985756
3888.0;12.158173431386917
3889.0;7.246655095548714
3890.0;16.02179694162649
3891.0;13.587734930001355
3892.0;11.404545845644849
3893.0;11.186081663611201
3894.0;12.463985123100525
3895.0;10.191645503580855
3896.0;10.4472477109336
3897.0;14.128218186404691
3898.0;11.284269112834885
3899.0;11.491083917934798
3900.0;12.661407236130298
3901.0;12.466770797655888
3902.0;12.731511071295145
3903.0;12.25408840292382
3904.0;13.788202276727924
3905.0;12.318847427837264
3906.0;11.796371358280052
3907.0;13.888157703332734
3908.0;13.740855947174886
3909.0;13.624832926223998
3910.0;12.589455955818174
3911.0;12.902952039981392
3912.0;10.174111061482257
3913.0;13.220796814324325
3914.0;14.338866185237482
3915.0;11.638545587148176
3916.0;7.348748787160655
3917.0;16.548914814205673
3918.0;12.61326797477052
3919.0;14.59401378438381
3920.0;10.716639867716086
3921.0;13.472634682085076
3922.0;14.752265906522252
3923.0;10.688151354178586
3924.0;17.948246267664114
3925.0;13.564219746847089
3926.0;11.559485310585316
3927.0;11.219459963980086
3928.0;12.14598367569991
3929.0;10.550852725604484
3930.0;8.157762241219729
3931.0;8.702959922220176
3932.0;13.921502851422765
3933.0;12.489260335333586
3934.0;13.417541674833235
3935.0;13.855150990146823
3936.0;10.980011764437377
3937.0;11.274710461875854
3938.0;17.62791870983566
3939.0;11.71627585147159
3940.0;12.525239603921637
3941.0;9.897332518195137
3942.0;11.8662967391504
3943.0;10.032093898863234
3944.0;10.915207061661437
3945.0;12.492016000659527
3946.0;12.224299820631092
3947.0;12.925324754537602
3948.0;12.209558915061784
3949.0;15.311657587984199
3950.0;11.507018713854086
3951.0;13.129431706097982
3952.0;14.499639611918532
3953.0;11.744534128554458
3954.0;13.60564200660113
3955.0;11.050460263790436
3956.0;11.711193748077322
3957.0;13.785519684547221
3958.0;13.307605628199916
3959.0;10.22720687285084
3960.0;14.84193325664454
3961.0;13.466333003346335
3962.0;13.265111983540208
3963.0;11.75174978909268
3964.0;10.610008621788838
3965.0;9.200064397980379
3966.0;14.446769570564932
3967.0;17.125912077146815
3968.0;13.835760681880233
3969.0;13.015949145659778
3970.0;10.857459596948965
3971.0;17.069606651198256
3972.0;10.014421047183108
3973.0;10.263018297264281
3974.0;11.888374311009924
3975.0;14.212566298998915
3976.0;17.8860430044265
3977.0;13.007477426193677
3978.0;12.841058350375055
3979.0;13.275121337378732
3980.0;16.195460728544308
3981.0;12.021274278707228
3982.0;14.304884286601975
3983.0;11.035750459019853
3984.0;14.141422467499552
3985.0;12.267174732050718
3986.0;7.628511658700491
3987.0;13.15370321292276
3988.0;14.90370729967594
3989.0;11.701648733944157
3990.0;12.519770334936334
3991.0;13.054643456836768
3992.0;12.391344005821313
3993.0;6.798429014934573
3994.0;10.215263107968426
3995.0;14.241147980561149
3996.0;10.579963679636295
3997.0;14.812073349148545
3998.0;13.28484309858901
3999.0;11.69158885428868
4000.0;10.953805495237232
4001.0;10.758391206601651
4002.0;13.412107948891494
4003.0;17.974206684062956
4004.0;17.79481694092304
4005.0;10.495676321511688
4006.0;13.005463188915805
4007.0;12.999525847739255
4008.0;16.83192543086342
4009.0;10.979392709764634
4010.0;11.962764454678425
4011.0;17.556522488863838
4012.0;14.675835954192003
4013.0;7.683869901865485
4014.0;14.88621426683805
4015.0;11.085567445348254
4016.0;12.648233605978485
4017.0;14.959682331990745
4018.0;12.020450014182089
4019.0;11.70965699290505
4020.0;17.374075042076946
4021.0;13.925693036126747
4022.0;13.074650027816169
4023.0;11.341707429156667
4024.0;11.149184848159669
4025.0;14.28601337709869
4026.0;11.632390569221446
4027.0;14.376340444262274
4028.0;10.094687259013993
4029.0;6.946969218849951
4030.0;14.721376488660384
4031.0;10.842795985787951
4032.0;13.314260086454794
4033.0;14.298593215651
4034.0;12.477343403577528
4035.0;14.47691491094356
4036.0;10.601895914009583
4037.0;13.22793087487402
4038.0;11.027984516014916
4039.0;13.040782275377776
4040.0;15.248870506828728
4041.0;12.11481842281041
4042.0;12.392496215172647
4043.0;14.71192632563205
4044.0;11.092254247919326
4045.0;14.815616242357983
4046.0;13.744761880993128
4047.0;12.846571194066215
4048.0;11.62441075529513
4049.0;10.875179297225024
4050.0;12.538762629307165
4051.0;13.370213539248367
4052.0;10.803979662349846
4053.0;13.005878159378442
4054.0;14.86468285877469
4055.0;11.929565182067547
4056.0;12.34650965651898
4057.0;13.002177538083815
4058.0;10.857754843365335
4059.0;11.875372275897933
4060.0;12.215724650993575
4061.0;13.265194573610323
4062.0;12.003152640772058
4063.0;10.284610296508452
4064.0;11.971448082788449
4065.0;15.63950229745529
4066.0;10.6261419965656
4067.0;11.240445339654144
4068.0;10.944930012048236
4069.0;10.253887104447335
4070.0;10.506448937501546
4071.0;11.480582788259234
4072.0;13.077444328125598
4073.0;11.869573027864526
4074.0;10.623177614518504
4075.0;14.516246838309087
4076.0;11.977546518746802
4077.0;13.341750473258745
4078.0;10.38358044152048
4079.0;11.279111345247765
4080.0;13.791983369819626
4081.0;13.970119039749115
4082.0;6.696104310838233
4083.0;14.378089005979884
4084.0;11.382801067234114
4085.0;12.8177097616482
4086.0;10.598092062945863
4087.0;14.597211717865761
4088.0;11.097091770057153
4089.0;17.826975704320226
4090.0;11.449626017559766
4091.0;11.831016622567327
4092.0;6.5512543209808936
4093.0;11.797363121230543
4094.0;14.936343400018991
4095.0;7.669722771084706
4096.0;14.59116913620399
4097.0;11.233861896482939
4098.0;14.992570170323585
4099.0;10.691767980685645
4100.0;12.397425987174211
4101.0;12.963981551810463
4102.0;11.346999487241682
4103.0;12.386404015706763
4104.0;10.056886172326795
4105.0;14.845715911783813
4106.0;6.821299868693151
4107.0;12.858117924339119
4108.0;14.047446185651202
4109.0;12.38857495126324
4110.0;10.317671098593536
4111.0;11.474384092406629
4112.0;10.791309271597298
4113.0;10.618086920433377
4114.0;12.444119140930328
4115.0;16.386881691426645
4116.0;10.859910200952973
4117.0;10.0309269523624
4118.0;7.884131839556808
4119.0;11.294587689437543
4120.0;14.301521007477236
4121.0;7.190218701226364
4122.0;6.355374310076417
4123.0;13.748325052814764
4124.0;11.90073255008024
4125.0;14.53139663464577
4126.0;14.055405749954131
4127.0;10.231737875082189
4128.0;10.330005684900199
4129.0;12.095218561598138
4130.0;10.349039973665407
4131.0;10.296206156069239
4132.0;11.280238880870458
4133.0;16.495460134787987
4134.0;13.121461480942806
4135.0;14.185486438847207
4136.0;14.50626208243581
4137.0;11.049963598093045
4138.0;12.007912690197102
4139.0;12.425225197715807
4140.0;14.613451757505537
4141.0;10.426667544076047
4142.0;11.872506713226219
4143.0;7.270134305323936
4144.0;10.828057565082066
4145.0;11.373380023918616
4146.0;11.757585460181089
4147.0;10.85157841406258
4148.0;12.323954571349699
4149.0;11.086497818005327
4150.0;14.537799311445484
4151.0;13.536092876624792
4152.0;14.158541436922551
4153.0;13.364589576810548
4154.0;9.797413064043734
4155.0;10.484130079891063
4156.0;11.223759552389193
4157.0;14.044510654629589
4158.0;10.24929678171686
4159.0;15.419607895002397
4160.0;10.282311300393246
4161.0;10.781005730220553
4162.0;11.218105941274477
4163.0;13.429798518149939
4164.0;13.49412208640187
4165.0;17.278718246639713
4166.0;12.721784289034314
4167.0;11.889050884263039
4168.0;9.651521043710853
4169.0;12.106901150501912
4170.0;11.426284763802412
4171.0;12.739561651560871
4172.0;14.560366241632094
4173.0;13.655313780508818
4174.0;12.052200056816226
4175.0;10.743929417417325
4176.0;12.21339657658845
4177.0;10.335618001159903
4178.0;10.263588852476996
4179.0;14.687843709876542
4180.0;13.742314509691028
4181.0;11.677926005532372
4182.0;12.512710855039447
4183.0;11.347829582901564
4184.0;11.427442218405913
4185.0;13.92059210998132
4186.0;14.362425088271392
4187.0;14.605351115568387
4188.0;10.080097894010619
4189.0;11.320336140410662
4190.0;15.50118709052223
4191.0;10.263040586512265
4192.0;12.928356401092596
4193.0;12.187926195560546
4194.0;14.889432888188939
4195.0;13.816845586651723
4196.0;13.210275289264017
4197.0;10.181389282916031
4198.0;12.298974034614162
4199.0;10.8725163816308
4200.0;10.637741190108523
4201.0;13.712392626871376
4202.0;13.14549939677325
4203.0;10.393210526264639
4204.0;11.114348265144674
4205.0;6.938338899704181
4206.0;12.993562470856302
4207.0;10.914239913800577
4208.0;10.381458614484131
4209.0;10.630088520272368
4210.0;13.849974889226733
4211.0;13.621685672212655
4212.0;11.742271118202446
4213.0;12.783253357937047
4214.0;13.353789218548416
4215.0;6.793902080934798
4216.0;11.78293324542921
4217.0;15.573642495551416
4218.0;12.754486682914205
4219.0;16.782440515839035
4220.0;16.426025422465266
4221.0;7.619623898236592
4222.0;14.957061967021197
4223.0;11.304406935616694
4224.0;16.53815252697612
4225.0;13.076932979859663
4226.0;13.322320847216576
4227.0;13.274748498803865
4228.0;14.562539434648155
4229.0;14.36663072623741
4230.0;7.253362700819702
4231.0;10.690131517390133
4232.0;6.906971446501135
4233.0;12.899035184930518
4234.0;10.388001918394302
4235.0;6.578725434345099
4236.0;13.04703991035407
4237.0;14.132261111668164
4238.0;13.77730087996126
4239.0;12.71099325571776
4240.0;10.488467795361853
4241.0;12.372991885133455
4242.0;15.09010145071517
4243.0;16.315350497536414
4244.0;10.857319879607799
4245.0;10.63493829958427
4246.0;12.21303615894545
4247.0;14.921929496874938
4248.0;13.403916767594628
4249.0;11.48870139397896
4250.0;14.255096486614509
4251.0;11.191244182015463
4252.0;13.028495356754226
4253.0;12.035565361638005
4254.0;15.46409329482157
4255.0;12.860704289429325
4256.0;11.990714170773611
4257.0;13.951282390882085
4258.0;11.563979567662827
4259.0;14.908578486660435
4260.0;10.486410997559453
4261.0;10.554192842718512
4262.0;13.484004124822517
4263.0;15.877585028888033
4264.0;12.239594524261735
4265.0;8.43729522500032
4266.0;12.039792905088877
4267.0;7.415522240038907
4268.0;12.211027223910975
4269.0;9.921038942454839
4270.0;10.047382819132848
4271.0;14.226915538404423
4272.0;13.23167026072539
4273.0;13.414579613716072
4274.0;11.447284991218076
4275.0;10.359501362986405
4276.0;11.768350974177963
4277.0;11.08494807878426
4278.0;14.257346843536277
4279.0;12.405869066680246
4280.0;10.368534950835024
4281.0;16.500712714931964
4282.0;12.22475510179254
4283.0;11.579518755517666
4284.0;13.412852020314979
4285.0;14.43291580657337
4286.0;14.799558317426605
4287.0;17.761340616317554
4288.0;14.840326059597231
4289.0;12.937544327963984
4290.0;10.460512735749607
4291.0;13.29241980004826
4292.0;14.975595535633847
4293.0;12.325449700958469
4294.0;10.518558414411281
4295.0;12.126113730378005
4296.0;14.526673221964382
4297.0;10.770325869068516
4298.0;9.320738719703748
4299.0;17.503384226606997
4300.0;12.37503826903786
4301.0;12.077225029193727
4302.0;8.697254878224449
4303.0;12.666383925130054
4304.0;10.914386374564994
4305.0;10.194286305184036
4306.0;11.92553811371781
4307.0;12.159636926802753
4308.0;12.06980064967556
4309.0;13.70226350772446
4310.0;13.340269978725544
4311.0;17.029067729183247
4312.0;14.581941334855562
4313.0;14.249012409058661
4314.0;10.319168392810063
4315.0;13.046425900188638
4316.0;12.168074742939009
4317.0;9.881763537682941
4318.0;12.535693374907584
4319.0;10.788143890161718
4320.0;15.358980906684838
4321.0;7.2322177201768305
4322.0;16.200885556017724
4323.0;13.787141535732761
4324.0;12.42926448374269
4325.0;14.2552005769184
4326.0;13.133242210238254
4327.0;10.990496428124171
4328.0;9.2376358311047
4329.0;14.285445114674713
4330.0;11.723103169479408
4331.0;12.889751822707867
4332.0;10.0319951215132
4333.0;10.498583377145787
4334.0;11.498542023614661
4335.0;15.041799063081378
4336.0;13.896769277124639
4337.0;14.097073882729145
4338.0;10.9672255386443
4339.0;10.533446516939813
4340.0;11.995394954638872
4341.0;14.77387073577248
4342.0;11.329833865214834
4343.0;11.272774337492848
4344.0;11.983470553207127
4345.0;14.47811166407702
4346.0;14.80211198040154
4347.0;12.718362502983842
4348.0;9.621811774832963
4349.0;9.767971087020314
4350.0;9.157403134531688
4351.0;12.206370716981825
4352.0;13.679924701351274
4353.0;10.723276456699427
4354.0;13.25424959717541
4355.0;13.93167723176354
4356.0;11.983028949014672
4357.0;14.233906699691786
4358.0;12.513845622916776
4359.0;10.292815456699905
4360.0;14.423899949361104
4361.0;14.604169727888722
4362.0;12.392552313131228
4363.0;13.01924244088537
4364.0;11.398109123516884
4365.0;8.264953888594787
4366.0;10.614693160572138
4367.0;11.866460273246158
4368.0;12.271901162712522
4369.0;16.433151347927392
4370.0;6.943381811055341
4371.0;12.735329382667656
4372.0;14.742193879975598
4373.0;8.514361103857826
4374.0;14.644402512774803
4375.0;10.723074604954217
4376.0;10.452078502414507
4377.0;12.365722786549021
4378.0;14.047865640909693
4379.0;9.78740476158723
4380.0;12.180550582422919
4381.0;10.119249864936018
4382.0;11.694792914674073
4383.0;18.611541883510412
4384.0;14.751198696954722
4385.0;13.991310733951863
4386.0;13.465351435561672
4387.0;18.20717368051401
4388.0;14.194981607539122
4389.0;12.530879845472013
4390.0;13.707434581565877
4391.0;10.384669517644719
4392.0;18.43193082076218
4393.0;14.478828131046757
4394.0;14.7212528004358
4395.0;14.065445594197444
4396.0;10.263405277565113
4397.0;12.747663714245967
4398.0;10.848636508631767
4399.0;13.720588443510845
4400.0;10.07091687842092
4401.0;13.972051905454057
4402.0;14.267986311938227
4403.0;13.307506433026964
4404.0;16.50886630307391
4405.0;10.065387737644306
4406.0;12.94282788308321
4407.0;13.576157367959503
4408.0;14.122535565897017
4409.0;11.762035001712052
4410.0;13.50749789472589
4411.0;12.251845224040606
4412.0;10.427670072724236
4413.0;10.280859066431207
4414.0;14.976243209398303
4415.0;11.333333398568012
4416.0;7.461070066652656
4417.0;12.460830880327986
4418.0;10.642830958073166
4419.0;13.631174441250101
4420.0;10.350984686223853
4421.0;12.791520801578653
4422.0;10.897294471373652
4423.0;12.91298937849466
4424.0;6.991021103200042
4425.0;13.980519262011132
4426.0;11.663944106454561
4427.0;13.473223369215468
4428.0;13.811981787293284
4429.0;13.340519169226255
4430.0;14.749806368715083
4431.0;11.923307785644397
4432.0;11.124545755717264
4433.0;10.960268332608933
4434.0;14.223810202670547
4435.0;13.526039748040274
4436.0;12.777071648667782
4437.0;10.950760176062719
4438.0;8.726579502298147
4439.0;11.087874085119484
4440.0;18.453047056780314
4441.0;8.726666596823943
4442.0;14.891769426703888
4443.0;11.918106926084935
4444.0;10.973764477521724
4445.0;10.653277118290967
4446.0;13.568482778748013
4447.0;18.489524960282374
4448.0;11.902722984853531
4449.0;11.702577413443983
4450.0;16.219842271052407
4451.0;14.93957184593073
4452.0;7.259688011791024
4453.0;11.600316846831355
4454.0;12.734782957733511
4455.0;14.619672717180723
4456.0;13.136793039325621
4457.0;14.618662297177178
4458.0;8.964556730346176
4459.0;10.752309718538934
4460.0;14.822617753336566
4461.0;10.156591223108727
4462.0;13.14495257889972
4463.0;10.148685418190759
4464.0;12.576108757365505
4465.0;10.580470206013347
4466.0;7.663786073764257
4467.0;14.857207606312889
4468.0;13.363875595915438
4469.0;14.824025383738217
4470.0;11.216355249618859
4471.0;13.70196852958826
4472.0;11.488483947463042
4473.0;14.398850401421763
4474.0;11.048128401775848
4475.0;14.420711495675198
4476.0;12.246795242530201
4477.0;14.078956443754203
4478.0;13.990090184877943
4479.0;14.359449166219239
4480.0;10.367021965992052
4481.0;14.209497648114834
4482.0;10.413620443207272
4483.0;11.707826952085632
4484.0;12.577852488911113
4485.0;13.804690271053893
4486.0;10.283228114156579
4487.0;18.673926504881234
4488.0;7.425716013240308
4489.0;12.536134748736266
4490.0;10.533968019833543
4491.0;12.052644814037455
4492.0;12.491320099289586
4493.0;14.714953390928004
4494.0;11.5350200717614
4495.0;18.187040789908636
4496.0;12.239918740741235
4497.0;14.450656681429496
4498.0;12.202728014187977
4499.0;10.27290042751029
4500.0;7.6285918370930474
4501.0;13.836210668333386
4502.0;14.874835497509919
4503.0;12.505762211187019
4504.0;14.352090517227488
4505.0;13.543663702425604
4506.0;12.949648322933704
4507.0;15.197172506996315
4508.0;16.812846828192313
4509.0;10.022661316664935
4510.0;12.700389876123662
4511.0;18.557826843981115
4512.0;9.720026464971973
4513.0;14.50644284916662
4514.0;6.633772813131253
4515.0;14.549297991266632
4516.0;10.750617346309769
4517.0;7.352895607104253
4518.0;10.37875943701815
4519.0;10.826827206808344
4520.0;10.296017016395448
4521.0;13.955106610247444
4522.0;13.58034242248642
4523.0;11.923609223288874
4524.0;12.646945577006417
4525.0;12.13032287785812
4526.0;11.436747028695557
4527.0;14.470571449563908
4528.0;12.58614992473062
4529.0;14.04012816738835
4530.0;12.28580126105708
4531.0;13.613661770788287
4532.0;12.025322288642458
4533.0;14.630899270708978
4534.0;17.419932001077214
4535.0;14.332603143328456
4536.0;7.186491490816461
4537.0;10.110717285039161
4538.0;9.732477015697492
4539.0;10.763762225364633
4540.0;16.64891209583411
4541.0;11.591294435594698
4542.0;12.121374027423112
4543.0;10.678607454299899
4544.0;10.482569133219226
4545.0;6.932133147550083
4546.0;10.870595596301538
4547.0;13.032120670525781
4548.0;11.82056595298553
4549.0;10.024689078218332
4550.0;12.96443789392408
4551.0;12.56241555168276
4552.0;13.220256959484495
4553.0;16.492367322341764
4554.0;13.657179707425016
4555.0;17.79858223820703
4556.0;11.264007048347121
4557.0;16.37468527405843
4558.0;12.295749783909244
4559.0;12.814801729648428
4560.0;16.607616807933677
4561.0;12.254742667309984
4562.0;14.80573543684028
4563.0;12.639908586404708
4564.0;12.901019019233148
4565.0;10.120262048643395
4566.0;12.980875352203348
4567.0;11.781210737790165
4568.0;12.38109284439955
4569.0;13.75634265128014
4570.0;10.183459121965445
4571.0;13.20021970336912
4572.0;13.369160094220113
4573.0;11.089007330294354
4574.0;13.865151509363074
4575.0;12.537756609062704
4576.0;13.105861068400975
4577.0;11.497392729009379
4578.0;12.874847353234241
4579.0;12.463014050599861
4580.0;11.001315989168619
4581.0;10.299420284737344
4582.0;11.108283510031004
4583.0;11.171691554969568
4584.0;14.090948749322786
4585.0;10.007519919928615
4586.0;14.411786894168952
4587.0;10.55835363168334
4588.0;10.13208786208822
4589.0;10.726748869334878
4590.0;12.07616379087359
4591.0;12.929807999086965
4592.0;12.605241246812348
4593.0;14.477656121090469
4594.0;17.80987102847414
4595.0;13.752331022873754
4596.0;12.835399619154831
4597.0;7.845868138755764
4598.0;12.62815476316572
4599.0;13.086547082064815
4600.0;10.920304718111884
4601.0;11.639589206215138
4602.0;14.960640694733705
4603.0;10.448642832375809
