Value;Температура воды после охлаждения поршней
2197.0;69.40722885698614
2198.0;78.31856118405744
2199.0;60.84591689950671
2200.0;80.07019733183157
2201.0;111.25242490763364
2202.0;60.333088439015874
2203.0;72.23174594818332
2204.0;80.25151888755003
2205.0;82.55029683563038
2206.0;84.86458131215693
2207.0;48.83968382726994
2208.0;77.96076402780571
2209.0;70.2132586743135
2210.0;57.443463149861856
2211.0;88.67725974403402
2212.0;83.10642198577506
2213.0;88.56357474678993
2214.0;84.12915268661051
2215.0;84.3845954459041
2216.0;72.27733281666755
2217.0;41.40583587124465
2218.0;42.80401284269618
2219.0;108.68683486344294
2220.0;81.62154305429605
2221.0;82.23648312673834
2222.0;42.37966186616468
2223.0;93.94584731895293
2224.0;67.27746322973388
2225.0;104.55661816205004
2226.0;64.34424904382777
2227.0;64.87658197346455
2228.0;68.80597429783063
2229.0;68.0665161145321
2230.0;85.94031812616524
2231.0;94.9011947355129
2232.0;65.94294429888241
2233.0;68.34397873264527
2234.0;84.61593123014107
2235.0;83.75819729712003
2236.0;61.39918835666595
2237.0;49.139570896777144
2238.0;92.48351228783162
2239.0;80.42621751316891
2240.0;74.85035898997569
2241.0;68.27316293453532
2242.0;87.81194765181343
2243.0;79.90050382389141
2244.0;63.53526561097425
2245.0;81.12626395349916
2246.0;72.79849318762518
2247.0;108.34007256615195
2248.0;80.41758994807351
2249.0;86.34550510032658
2250.0;49.24157850948362
2251.0;67.95916866708292
2252.0;80.15091226664894
2253.0;62.83136532337353
2254.0;76.2592023410509
2255.0;87.14005549351184
2256.0;76.57882890058409
2257.0;46.07838418073119
2258.0;82.49443735974236
2259.0;62.438861183839435
2260.0;66.23348883066112
2261.0;84.05659862520915
2262.0;90.77194856812719
2263.0;93.17822185665418
2264.0;88.12174187906979
2265.0;74.87478006307443
2266.0;81.03599263545834
2267.0;76.1766012927738
2268.0;86.614794074941
2269.0;77.29246044637097
2270.0;89.86360486618901
2271.0;88.30409359422859
2272.0;61.60394385578348
2273.0;89.38534111096527
2274.0;82.39111276151235
2275.0;64.6343678863057
2276.0;64.64694527440284
2277.0;69.88062461081942
2278.0;71.33759388943649
2279.0;86.21743305728248
2280.0;68.49926672497361
2281.0;79.90671185428937
2282.0;72.20407388242108
2283.0;65.04147713934998
2284.0;89.56805273063591
2285.0;73.65084073837022
2286.0;102.68914468315711
2287.0;63.62936058577379
2288.0;82.56397830750674
2289.0;67.2260992398529
2290.0;67.06387890535781
2291.0;80.2184133467763
2292.0;48.22934723995519
2293.0;62.10088193576374
2294.0;81.91521566016404
2295.0;70.42901465255507
2296.0;108.88326456240662
2297.0;85.12721038378682
2298.0;70.76286362198128
2299.0;83.70548116545368
2300.0;105.26340667271006
2301.0;70.20963711439111
2302.0;61.68332636317924
2303.0;70.5398329693167
2304.0;67.20274505687327
2305.0;89.60582484277442
2306.0;64.83183011452141
2307.0;78.94208685905025
2308.0;52.87517461944668
2309.0;87.46675119772226
2310.0;62.570520341805164
2311.0;79.31514931181216
2312.0;68.69710947636179
2313.0;77.01043728281391
2314.0;59.16635897178509
2315.0;99.87638659699849
2316.0;78.37000722258023
2317.0;88.42101729306734
2318.0;83.42566635382006
2319.0;62.45075199061155
2320.0;78.44218149827653
2321.0;80.6559829242386
2322.0;71.03807963201805
2323.0;62.54816016392249
2324.0;69.70403044260514
2325.0;71.90321295726683
2326.0;51.858461405064986
2327.0;56.22928826683922
2328.0;82.69594219649237
2329.0;71.21757317861758
2330.0;73.20273423968459
2331.0;92.71036969201839
2332.0;82.89084993736168
2333.0;61.277637377913265
2334.0;77.43229418358689
2335.0;84.91527495280386
2336.0;65.06077784653203
2337.0;83.6727959497994
2338.0;85.73048160709338
2339.0;62.07533406066353
2340.0;104.8308838339673
2341.0;73.72406090465367
2342.0;71.67591057745717
2343.0;64.8435301883744
2344.0;66.22695203621933
2345.0;105.61931231400847
2346.0;65.76973123900596
2347.0;70.20523144931566
2348.0;82.28099787917117
2349.0;66.25505223806074
2350.0;66.04107351520712
2351.0;64.03406522315036
2352.0;63.2430731314531
2353.0;72.44594889395903
2354.0;63.80223510769109
2355.0;88.04114298707469
2356.0;75.84383927073112
2357.0;93.11174321139904
2358.0;75.21400622097124
2359.0;97.10481629807721
2360.0;70.534167124408
2361.0;81.49843865415025
2362.0;60.50356556450847
2363.0;73.00007342740548
2364.0;62.53740277091099
2365.0;70.91677631262908
2366.0;83.15241744724297
2367.0;85.14530014725436
2368.0;81.45350012360052
2369.0;60.13845240119507
2370.0;87.82247808714523
2371.0;79.22677553189081
2372.0;101.2639632546175
2373.0;84.94949899565144
2374.0;61.21842966791174
2375.0;39.724348020350725
2376.0;83.60497577521642
2377.0;84.11785477320151
2378.0;66.15752974689198
2379.0;75.29344978519953
2380.0;77.87399602480318
2381.0;79.35413192066751
2382.0;83.81616215870199
2383.0;91.0837023321728
2384.0;84.6736549182922
2385.0;63.21820377822214
2386.0;63.503140229494605
2387.0;60.91133120669875
2388.0;69.06350415794466
2389.0;77.94930779139338
2390.0;89.3862804398646
2391.0;70.0574471897734
2392.0;111.16211494306819
2393.0;71.6016700426823
2394.0;71.78234021464822
2395.0;83.56783805473982
2396.0;62.96562869153817
2397.0;79.64712547313052
2398.0;82.29613104968826
2399.0;63.63149636752506
2400.0;60.76325271029179
2401.0;63.662974550628675
2402.0;67.70622388704247
2403.0;62.02238254710754
2404.0;83.91347740547882
2405.0;76.012870893128
2406.0;83.35966189405985
2407.0;84.13308603339455
2408.0;79.98597796418686
2409.0;68.83996033471915
2410.0;59.4462762002958
2411.0;62.9962267605494
2412.0;43.24286953368281
2413.0;84.85749383345399
2414.0;107.52426118006804
2415.0;76.96875274314297
2416.0;71.79182329300436
2417.0;68.96550717985363
2418.0;93.13957720719083
2419.0;75.48755983371632
2420.0;89.7044244499628
2421.0;75.34447735312528
2422.0;97.0263235279867
2423.0;64.25543987809316
2424.0;86.0468342359693
2425.0;42.898073103041696
2426.0;76.43017352971418
2427.0;89.476304220673
2428.0;81.30358446973368
2429.0;84.75523275992019
2430.0;68.65565665764271
2431.0;82.40633715318651
2432.0;70.71137718620189
2433.0;60.90085105398707
2434.0;87.74623905397087
2435.0;73.20797545648907
2436.0;61.90172389194314
2437.0;60.50096089808368
2438.0;60.46886464545272
2439.0;84.20004925315558
2440.0;95.53980453105297
2441.0;83.82620256797696
2442.0;67.04430393953974
2443.0;63.090747820398846
2444.0;89.98265521169645
2445.0;64.92472546777675
2446.0;78.15605020491294
2447.0;64.54930529025448
2448.0;60.133513620802574
2449.0;68.74784921901134
2450.0;111.82099916325036
2451.0;77.36248758491482
2452.0;84.41175700854701
2453.0;99.82839026489117
2454.0;68.66533013208876
2455.0;109.44244752885294
2456.0;81.92270225270404
2457.0;70.33096837917415
2458.0;47.887824424163725
2459.0;84.28777308969278
2460.0;56.27217479793683
2461.0;63.20217267803157
2462.0;72.54209569005207
2463.0;56.10371412641955
2464.0;80.74307996098797
2465.0;85.37668584348845
2466.0;76.04100194362807
2467.0;88.92422304172203
2468.0;89.01418724727185
2469.0;54.505638936684875
2470.0;84.17318367004567
2471.0;53.63629840800418
2472.0;61.488500462727785
2473.0;87.63551039701984
2474.0;70.76878190104586
2475.0;107.9480196612119
2476.0;61.775537875082286
2477.0;69.62355312057109
2478.0;72.5901193740192
2479.0;69.51719954691231
2480.0;77.33666531158754
2481.0;80.85266583528512
2482.0;88.05117785220358
2483.0;71.47154775565085
2484.0;85.90121741641347
2485.0;84.58602567135355
2486.0;50.92498931295175
2487.0;88.60085677167231
2488.0;78.4043394299409
2489.0;89.10757546327966
2490.0;83.5532419147087
2491.0;66.46518169250186
2492.0;49.155779497928506
2493.0;87.87602011684108
2494.0;52.295302739843294
2495.0;69.48604173640997
2496.0;89.41396024012539
2497.0;41.54707365452626
2498.0;105.60190030785877
2499.0;68.22122570316957
2500.0;77.42860766825507
2501.0;79.33818059495462
2502.0;95.26725076233986
2503.0;99.44584082467198
2504.0;73.63556623726038
2505.0;38.80591618574812
2506.0;87.64510198959289
2507.0;64.29843569195097
2508.0;65.96722107939894
2509.0;42.568940439033696
2510.0;96.41185496275477
2511.0;68.19707209985945
2512.0;68.89474169817056
2513.0;69.57854869117833
2514.0;72.23640666520038
2515.0;68.63950850646191
2516.0;89.44226189326471
2517.0;55.246651674196855
2518.0;80.25741312237378
2519.0;80.7867618625416
2520.0;67.57981493070946
2521.0;72.71502799087772
2522.0;58.65965988098402
2523.0;88.148093478639
2524.0;111.2953018248833
2525.0;99.65344070689903
2526.0;62.67992382645633
2527.0;82.39363736359859
2528.0;66.34865407833546
2529.0;68.05859717424703
2530.0;85.96246135712884
2531.0;73.28183119170502
2532.0;106.99131551058035
2533.0;79.63004724954752
2534.0;105.23582516146703
2535.0;89.18602451308766
2536.0;79.25280425623988
2537.0;60.89168498954632
2538.0;67.05770444045899
2539.0;64.57139087269938
2540.0;75.98337177834198
2541.0;78.00555087927103
2542.0;89.7864170088233
2543.0;88.9316203080792
2544.0;75.80837194119397
2545.0;70.09249616040807
2546.0;77.87222650450333
2547.0;41.40140602945271
2548.0;71.74741169700728
2549.0;63.01092638692836
2550.0;80.24698584422563
2551.0;87.0320553503718
2552.0;73.19713485189733
2553.0;57.2306997877602
2554.0;74.43993540352547
2555.0;51.425048800356095
2556.0;75.68907035150328
2557.0;88.30474509310132
2558.0;79.74617042152772
2559.0;70.69933996555656
2560.0;95.1803052656929
2561.0;49.54962027131489
2562.0;79.99758112631181
2563.0;84.10858047172205
2564.0;97.62754350630406
2565.0;77.02955220799787
2566.0;81.79524356097782
2567.0;81.9098143357336
2568.0;84.79126115407807
2569.0;81.61667721136837
2570.0;82.48173336311177
2571.0;77.13390212315352
2572.0;107.98253456998552
2573.0;87.87566290675767
2574.0;68.5989961403702
2575.0;68.87864478025394
2576.0;80.26443508721906
2577.0;84.64832095361609
2578.0;86.4690881979069
2579.0;70.92372336586907
2580.0;69.36175534602877
2581.0;69.5281992215618
2582.0;74.43799923299844
2583.0;68.29970316229017
2584.0;84.25026790512956
2585.0;74.50046487296765
2586.0;69.73470105148317
2587.0;48.42068632785427
2588.0;62.11152767679966
2589.0;69.36157142171487
2590.0;65.09832368896537
2591.0;72.78061784638656
2592.0;89.61919165321575
2593.0;68.97296680888977
2594.0;65.94764556960534
2595.0;82.98719565245027
2596.0;85.48111758731764
2597.0;62.84875394910929
2598.0;69.11377297470409
2599.0;91.3528079183798
2600.0;61.54577962393812
2601.0;62.422783417441245
2602.0;74.0907671365419
2603.0;62.769847480656765
2604.0;49.890134481190785
2605.0;57.07436637737996
2606.0;80.17308874384702
2607.0;85.39196209671519
2608.0;80.80759140560292
2609.0;70.14272033673976
2610.0;71.63387425422195
2611.0;88.90327788604027
2612.0;86.23708112893293
2613.0;97.22047060914164
2614.0;61.098009825035994
2615.0;63.68721216464996
2616.0;50.624049760931086
2617.0;85.16588507768358
2618.0;86.75232799060291
2619.0;65.81028269725721
2620.0;64.88072276492483
2621.0;89.17901456181121
2622.0;68.16515786199142
2623.0;64.23199521854106
2624.0;63.101166607062
2625.0;64.15088418432917
2626.0;78.73594091695006
2627.0;80.51498557104955
2628.0;85.81680361886903
2629.0;51.44933988035612
2630.0;42.600450339017954
2631.0;64.8257868835322
2632.0;77.65819234385384
2633.0;59.18319767065941
2634.0;107.60115229922303
2635.0;64.83531708204896
2636.0;81.9779167208493
2637.0;62.23889139740176
2638.0;64.90274889305874
2639.0;88.67311416228276
2640.0;85.75522362970456
2641.0;76.84062527632467
2642.0;73.11389615945481
2643.0;88.0295299302038
2644.0;73.61267619965196
2645.0;86.72235752519214
2646.0;72.09783430737752
2647.0;69.58454101428991
2648.0;84.0839255933243
2649.0;74.58870535776313
2650.0;55.1438100632751
2651.0;70.4599947328002
2652.0;104.99722528252651
2653.0;42.22878050269402
2654.0;68.37229029093608
2655.0;85.47695800059658
2656.0;72.2210597028819
2657.0;67.47728281571985
2658.0;71.676931800551
2659.0;70.09786142871691
2660.0;88.37323904541947
2661.0;78.2408834047355
2662.0;88.83327635063569
2663.0;76.44992868499045
2664.0;92.88590436167729
2665.0;108.52439510111697
2666.0;51.42534065018934
2667.0;75.8427356797982
2668.0;85.35360551972458
2669.0;88.70069785641789
2670.0;72.15184889000795
2671.0;66.75577026266052
2672.0;84.8715638238434
2673.0;88.62677527607589
2674.0;62.22256586897652
2675.0;74.25423242199449
2676.0;66.62498439406865
2677.0;71.23378535350685
2678.0;86.84623137385223
2679.0;78.86453363270637
2680.0;73.584353355492
2681.0;55.890116215109714
2682.0;59.57538857703942
2683.0;77.24730543482464
2684.0;45.608939101576254
2685.0;86.88344781674057
2686.0;66.05539351977797
2687.0;85.7526280787982
2688.0;81.23750743602626
2689.0;84.85226141499861
2690.0;85.10481679618981
2691.0;62.13347186609609
2692.0;60.28495822385142
2693.0;78.12624026704293
2694.0;93.54618772812248
2695.0;45.432542734486034
2696.0;82.98999845370822
2697.0;88.25069331370926
2698.0;68.56395019960046
2699.0;69.2118030790115
2700.0;80.80652370090294
2701.0;40.15792507736022
2702.0;76.56886924096314
2703.0;74.66502003040787
2704.0;79.65900761852565
2705.0;85.94282116126612
2706.0;71.54660274279712
2707.0;111.42219099064195
2708.0;52.248978966887194
2709.0;103.6642597140348
2710.0;92.5317893326771
2711.0;66.69329881939599
2712.0;88.4573313812305
2713.0;65.15176783290539
2714.0;98.05195786090744
2715.0;65.54920655520752
2716.0;66.77902772787156
2717.0;64.63613499497862
2718.0;98.27462154811766
2719.0;76.82925415495743
2720.0;75.91292269741825
2721.0;64.44691955263417
2722.0;84.81997464133542
2723.0;84.86479188218453
2724.0;80.38949354107672
2725.0;85.44061693985434
2726.0;82.79574511027047
2727.0;64.26869850183157
2728.0;60.88491918089016
2729.0;82.72107492123534
2730.0;65.0996129113958
2731.0;75.67646820871087
2732.0;85.52273627219668
2733.0;69.67559376841105
2734.0;83.09187385982804
2735.0;72.26983719372232
2736.0;67.47802155181142
2737.0;80.13944464188681
2738.0;79.80092152928282
2739.0;74.59363792926432
2740.0;82.66243789048806
2741.0;80.69583946431952
2742.0;82.4142683901717
2743.0;85.58845065987082
2744.0;68.66137764503657
2745.0;89.72288937353542
2746.0;86.60510516364978
2747.0;73.46202335763164
2748.0;74.15961632304304
2749.0;41.695130453919006
2750.0;81.98065158984998
2751.0;71.37299842389567
2752.0;93.57154911648342
2753.0;83.27934684547006
2754.0;62.63504016229957
2755.0;69.58988885771758
2756.0;48.94837591308783
2757.0;48.100629509456056
2758.0;67.9572065925414
2759.0;102.45806655357995
2760.0;88.26245240044594
2761.0;54.907295900695345
2762.0;79.11962824591195
2763.0;84.39931239167134
2764.0;82.69625630834054
2765.0;76.13336028989193
2766.0;60.549317916920266
2767.0;78.07703303514697
2768.0;43.54113619229574
2769.0;64.78831910366608
2770.0;65.95619131772852
2771.0;97.38140434117443
2772.0;63.82490663543294
2773.0;84.80524696580994
2774.0;82.73072980935689
2775.0;73.69629410000442
2776.0;60.68118046211208
2777.0;70.90380378181474
2778.0;82.27289663614673
2779.0;102.55549082441449
2780.0;63.56750853285173
2781.0;60.00524126730082
2782.0;82.29607696773886
2783.0;88.35828769089827
2784.0;82.49706520774497
2785.0;50.84038795697303
2786.0;89.63096049444175
2787.0;77.56030982189901
2788.0;64.29312706454283
2789.0;72.78364653408185
2790.0;76.03721351347616
2791.0;61.324158626781276
2792.0;62.10269571662226
2793.0;65.44693548515997
2794.0;80.95998577544091
2795.0;83.15011514530012
2796.0;72.49053096324737
2797.0;62.696084237116295
2798.0;54.22755393025743
2799.0;67.85002576866627
2800.0;110.04136779565873
2801.0;64.9737585243031
2802.0;68.20772854916504
2803.0;78.29135205446528
2804.0;76.84305349255298
2805.0;72.74005062146523
2806.0;65.85837015870317
2807.0;77.46146929260027
2808.0;88.0989661794503
2809.0;77.93655997368793
2810.0;108.1948657455869
2811.0;86.14996576321028
2812.0;77.63578860752673
2813.0;78.8342910610767
2814.0;72.88535450726921
2815.0;88.03754288779476
2816.0;92.41165691480947
2817.0;76.28509185289589
2818.0;83.41153323664835
2819.0;71.23953570188732
2820.0;95.97443485484283
2821.0;44.72747687786928
2822.0;82.83279080579372
2823.0;111.9013053160418
2824.0;69.69059036237734
2825.0;80.6027278398872
2826.0;55.45688805318662
2827.0;66.98323724377101
2828.0;55.78703374207889
2829.0;88.74838611917185
2830.0;87.10014645340846
2831.0;75.07265018570955
2832.0;87.10909657188215
2833.0;101.28584422896783
2834.0;47.11452590653046
2835.0;85.08086530257704
2836.0;64.4388362837673
2837.0;75.81687033618645
2838.0;72.60919028487461
2839.0;107.59205783008798
2840.0;73.57160743980731
2841.0;89.74990284023693
2842.0;70.75911406143729
2843.0;69.27351959246481
2844.0;62.98205545093393
2845.0;89.61387757102287
2846.0;83.12301220736713
2847.0;69.27182648751048
2848.0;81.9174286840654
2849.0;64.3571294383265
2850.0;73.37326934531566
2851.0;63.149558986705
2852.0;82.03807761444278
2853.0;106.15400377104996
2854.0;77.0310007178575
2855.0;60.0290791961049
2856.0;73.37788313404985
2857.0;83.20939775982542
2858.0;77.87688516223251
2859.0;72.73002695612269
2860.0;86.78259559678277
2861.0;55.42370968758772
2862.0;78.78224211225428
2863.0;61.91113795870842
2864.0;111.6341305580971
2865.0;89.52417322041148
2866.0;102.78490145297474
2867.0;66.75445636819927
2868.0;78.41532929335466
2869.0;65.07830972517641
2870.0;62.56910522855685
2871.0;77.58756260483935
2872.0;82.11108142895642
2873.0;71.9039164508067
2874.0;44.75802268926515
2875.0;63.8596606239215
2876.0;67.26801493646992
2877.0;81.40002730427261
2878.0;85.95108474989615
2879.0;63.67268080799618
2880.0;87.44157163476652
2881.0;62.76002377421072
2882.0;112.20690769153893
2883.0;64.41840461975963
2884.0;57.458842730117524
2885.0;39.99533880983269
2886.0;65.63982026284205
2887.0;66.14109606847119
2888.0;44.97563793207668
2889.0;77.4481750595622
2890.0;86.69090901674281
2891.0;87.17518241443773
2892.0;85.60970722169637
2893.0;77.33640164828017
2894.0;83.0917317039101
2895.0;69.14225325792786
2896.0;75.05604563596826
2897.0;58.61734615171265
2898.0;86.89344236630726
2899.0;92.448899335318
2900.0;70.44979509361309
2901.0;81.3429073433611
2902.0;64.53765333365455
2903.0;44.66389160282638
2904.0;64.49888540264585
2905.0;75.14713702971714
2906.0;84.28439243110007
2907.0;110.32970924419749
2908.0;63.38884634722966
2909.0;87.48976309438572
2910.0;101.42677399870662
2911.0;79.8120624346805
2912.0;84.9108885284034
2913.0;84.75674503685812
2914.0;77.6004546141445
2915.0;108.0739302289498
2916.0;83.5661302307993
2917.0;68.47788922438455
2918.0;107.88653151848231
2919.0;76.0102062269451
2920.0;76.14574903369869
2921.0;78.70306327603787
2922.0;81.18021138791728
2923.0;89.05811679114093
2924.0;79.47752217113907
2925.0;107.37858226063824
2926.0;75.5740061202885
2927.0;65.59587817942281
2928.0;61.748111060239914
2929.0;65.05326060669259
2930.0;84.33466748967598
2931.0;88.14410591262958
2932.0;83.72118282036894
2933.0;40.32857426288053
2934.0;88.94912154254132
2935.0;69.1535387125275
2936.0;84.84947466287002
2937.0;63.94717702916665
2938.0;75.01468628002917
2939.0;65.62096330096593
2940.0;49.2010993218469
2941.0;84.41385099058003
2942.0;100.11344738444824
2943.0;66.30739724875947
2944.0;88.80286395524682
2945.0;52.191630467245616
2946.0;85.03117728076842
2947.0;61.98838042338735
2948.0;66.02171253371982
2949.0;60.75791663062037
2950.0;69.74925052762698
2951.0;60.746994166971305
2952.0;60.86825506853914
2953.0;84.43864631786639
2954.0;85.4262045467576
2955.0;87.08008626161728
2956.0;66.48068791227216
2957.0;81.35635526699406
2958.0;82.32469414584638
2959.0;78.21182719707454
2960.0;73.75063655540735
2961.0;85.5219242322904
2962.0;68.45752633218399
2963.0;52.15587282937932
2964.0;71.5466835210057
2965.0;78.653175383441
2966.0;77.42207869403407
2967.0;75.98676924570093
2968.0;88.75822830709924
2969.0;60.7689008442088
2970.0;83.78561296626066
2971.0;108.46314093799015
2972.0;61.819708081111564
2973.0;79.84917799582365
2974.0;79.11660724552894
2975.0;89.41343832044001
2976.0;86.68229003206707
2977.0;82.87590551936583
2978.0;65.12617212323373
2979.0;52.99232389458686
2980.0;46.8905917065058
2981.0;55.80227933885831
2982.0;88.3805490631788
2983.0;78.66584060417854
2984.0;75.22279447304757
2985.0;81.46364299167435
2986.0;65.47554230021002
2987.0;82.88672393704081
2988.0;57.3373692379588
2989.0;39.53974083792317
2990.0;89.2214334811504
2991.0;67.0560753174621
2992.0;79.63223969691184
2993.0;85.02060986524255
2994.0;89.89072596327286
2995.0;71.66906523072736
2996.0;109.48820903436828
2997.0;85.62259908305862
2998.0;63.26353358414893
2999.0;88.47239527649049
3000.0;79.38949318711677
3001.0;65.6563588589178
3002.0;88.70102504814872
3003.0;43.686530864801455
3004.0;50.90584795019275
3005.0;81.26478701684927
3006.0;44.16070342230735
3007.0;63.82701048902172
3008.0;69.56112429280894
3009.0;61.14168786076433
3010.0;61.95276609758919
3011.0;88.95357254574608
3012.0;60.67376850183693
3013.0;73.6225997008263
3014.0;68.22234921872133
3015.0;68.35916379325496
3016.0;82.07948238113588
3017.0;64.0819883427837
3018.0;71.05279416832948
3019.0;86.25344955433837
3020.0;83.06012863211015
3021.0;60.668088178237404
3022.0;69.43878765017614
3023.0;88.7212536110807
3024.0;51.53977438169545
3025.0;87.44532503745866
3026.0;88.31381624342954
3027.0;78.55706921077294
3028.0;41.011814111292445
3029.0;81.73834582913642
3030.0;110.06185661347514
3031.0;70.03842637814482
3032.0;75.99888638774787
3033.0;86.15870199180483
3034.0;67.78666671552317
3035.0;72.17780170907106
3036.0;62.925361412944646
3037.0;81.32682756372299
3038.0;69.94743249701975
3039.0;82.24220694450949
3040.0;87.75043611161848
3041.0;60.322440534365406
3042.0;78.03195166700759
3043.0;85.78309180890128
3044.0;77.50889895109275
3045.0;106.65117392357598
3046.0;45.99185665776231
3047.0;60.01984615216151
3048.0;65.2009331051387
3049.0;89.08922182495739
3050.0;82.03011915983137
3051.0;85.8383890430874
3052.0;59.720538317384325
3053.0;87.9460771025403
3054.0;86.36741127951441
3055.0;63.72758649509121
3056.0;68.07209592590263
3057.0;81.38725567499168
3058.0;62.21636478054261
3059.0;78.6954332031577
3060.0;83.85877602795561
3061.0;56.02601477575132
3062.0;89.22443164968568
3063.0;62.93108144032376
3064.0;65.66566849857078
3065.0;81.84438737377162
3066.0;64.55114860305537
3067.0;80.45257306250099
3068.0;66.93677087555444
3069.0;82.74070187992479
3070.0;86.18546869950171
3071.0;92.63031257776777
3072.0;89.79154757989008
3073.0;60.2401964162678
3074.0;66.30315120200382
3075.0;68.90520617906901
3076.0;65.36210728753382
3077.0;85.51762939816356
3078.0;60.065629072389044
3079.0;66.28506028039169
3080.0;75.71112282070929
3081.0;58.68607081890805
3082.0;75.53183612250174
3083.0;84.0230563346351
3084.0;70.00288813499165
3085.0;89.58854733792634
3086.0;67.55251011657161
3087.0;68.86917503768478
3088.0;85.34753219959292
3089.0;62.177224907954546
3090.0;75.78991233543906
3091.0;95.0710409305106
3092.0;89.63080756939644
3093.0;80.16066616833515
3094.0;89.9324478899144
3095.0;81.60537596475105
3096.0;89.40339956760633
3097.0;106.77838529973407
3098.0;104.6400043706719
3099.0;88.64960489062855
3100.0;68.78546998023836
3101.0;112.09721288664097
3102.0;107.11769526900788
3103.0;79.05431448794292
3104.0;80.90003817759319
3105.0;75.99547922057661
3106.0;80.61799205370181
3107.0;86.71235044499282
3108.0;80.83579676834486
3109.0;89.11430674803407
3110.0;73.89503347022713
3111.0;63.61651441093298
3112.0;85.72319295473501
3113.0;97.69788414063973
3114.0;70.92168509323245
3115.0;89.85602738459818
3116.0;84.77030742535436
3117.0;84.84518387661112
3118.0;98.90392629697129
3119.0;82.97564613876607
3120.0;70.29260769166285
3121.0;48.8796495952964
3122.0;42.967653244858695
3123.0;61.85426551949545
3124.0;57.78375797185819
3125.0;66.29586349905699
3126.0;79.44428556162404
3127.0;61.463852995243485
3128.0;80.69201979372762
3129.0;63.76440210850036
3130.0;74.01333915404919
3131.0;38.46663422360656
3132.0;66.4241879533506
3133.0;44.588317528509876
3134.0;74.32298034469329
3135.0;89.95808803150669
3136.0;65.2396262335541
3137.0;102.63725193177146
3138.0;80.54785786888817
3139.0;75.98483804480477
3140.0;82.31710710752155
3141.0;82.82637645917383
3142.0;61.20698575586742
3143.0;71.97611747502374
3144.0;80.63604121389561
3145.0;87.05420298142235
3146.0;74.08434963762073
3147.0;94.62522132347144
3148.0;75.43249535859553
3149.0;82.47903563417191
3150.0;89.12606785640779
3151.0;67.55322003650403
3152.0;97.90420594375922
3153.0;61.660990049930064
3154.0;73.59956022989982
3155.0;87.76203660420654
3156.0;61.86388390603147
3157.0;101.6793868896277
3158.0;61.568100886939604
3159.0;73.21090440890603
3160.0;75.09174157354435
3161.0;89.0449561774157
3162.0;74.67634855972157
3163.0;73.31162261819863
3164.0;65.19658081500201
3165.0;71.00663623958575
3166.0;77.65009737869768
3167.0;83.02076342400342
3168.0;75.66144541524687
3169.0;89.49930231147863
3170.0;101.47014340539383
3171.0;86.06543716613236
3172.0;73.25287529457577
3173.0;72.85435838514978
3174.0;84.8529299306759
3175.0;86.95743138076664
3176.0;44.89766604697486
3177.0;79.25804371542972
3178.0;75.55099708779842
3179.0;63.50089309546333
3180.0;42.357335000515064
3181.0;105.9890703818204
3182.0;85.78391791841851
3183.0;79.95211091480016
3184.0;76.4530905548566
3185.0;108.81147278126636
3186.0;94.38472767805214
3187.0;85.14632972235964
3188.0;57.36875313768354
3189.0;82.46413307515542
3190.0;66.83301990872049
3191.0;108.29138817055602
3192.0;86.18789127476082
3193.0;51.72026566346197
3194.0;81.63580431298254
3195.0;80.76935601933776
3196.0;61.00220414920571
3197.0;69.9169746198057
3198.0;73.62041133989295
3199.0;89.66985341669817
3200.0;61.35425655599392
3201.0;81.0097698617822
3202.0;60.07344070116592
3203.0;66.20188384877423
3204.0;88.58907474626602
3205.0;107.65052671035482
3206.0;64.70324959865133
3207.0;88.13001388789677
3208.0;107.41577780184932
3209.0;104.9061287703917
3210.0;109.85219583947358
3211.0;87.73904926437693
3212.0;89.79981234306322
3213.0;68.80716156746698
3214.0;60.5930779348995
3215.0;55.914093252667
3216.0;79.1853234702599
3217.0;87.0213551632207
3218.0;37.991656289566414
3219.0;73.65220761254506
3220.0;64.34416308634813
3221.0;55.48633135465266
3222.0;67.76483202903223
3223.0;86.1152895527225
3224.0;70.01522093687346
3225.0;81.41780756833123
3226.0;79.45356168049688
3227.0;68.28941196834884
3228.0;88.88978752293866
3229.0;70.74441595866013
3230.0;65.33819433612992
3231.0;89.41970992356511
3232.0;92.58053952106378
3233.0;74.88483875863211
3234.0;87.44928554672738
3235.0;64.4045809732439
3236.0;63.795830604507536
3237.0;60.19923715271104
3238.0;87.71301273197305
3239.0;79.78436549000827
3240.0;63.57861215070291
3241.0;68.73850764365127
3242.0;60.6009210742575
3243.0;72.98218603569967
3244.0;66.70119525246264
3245.0;96.98802927948935
3246.0;86.61403105204423
3247.0;65.52535842814966
3248.0;108.76560087578112
3249.0;73.3930918777985
3250.0;89.94736953925467
3251.0;82.70043232951147
3252.0;75.62048949081331
3253.0;70.2255211319586
3254.0;70.72325353617725
3255.0;86.80227116281262
3256.0;80.43041483391103
3257.0;64.91951723870748
3258.0;70.23202844002748
3259.0;53.23784448463448
3260.0;76.59247867526699
3261.0;71.00294394854836
3262.0;71.19166285719281
3263.0;68.30640219395038
3264.0;82.02436820509573
3265.0;99.40334581743664
3266.0;85.72042703219577
3267.0;63.01262745203086
3268.0;72.96455958322001
3269.0;78.56649879122163
3270.0;75.4276386230623
3271.0;81.15585556030025
3272.0;85.15889497633572
